chunk_id,window_start,window_end,text,binary_hit
10,0:20:00,0:22:00,"[20:00–20:30]
if they haven't sat in your shoes, they don't understand. And so we just want you to know how much
we appreciate you. I want you to know how much I appreciate you. And we have um amazing kids on the
front row that also want to appreciate you, right? You guys can clap, like clap for real this time.
So if you could come down off the dais in the front, that would be very helpful, all of you, please.
Um, and then I'm gonna ask Lindsay Ripley to come forward. And Lindsay is our coordinator for visual
arts, and she um has these really special kiddos that are here, and they have

[20:30–21:00]
something to give each of you that they've worked really, really hard on. I'm gonna turn this over
to you. I'm gonna give the kids. All right, thank you. My name's Lindsay Ripley, I'm the Visual Arts
Coordinator in Spring Branch. Um, we're so excited to present these gifts to you in celebration of
your hard work. Um, Henri Matisse once said, Creativity takes courage. Courage to try new things, to
explore new ideas, and to experiment with a new medium is motivated in the safety of our students'
art sketchbooks inside their creative writing notebooks, and sometimes.

[21:30–22:00]
even found scribbled on the back of old worksheets, shoved to the bottom of backpacks. Sketching is
an integral part of the creative process. It's simultaneously the expression and the exploration of
an idea. The process of getting those ideas out of your head and onto the paper in a place where
it's okay to make mistakes and to fail as you sort it all out. It's where big ideas start and where
innovation comes alive. In honor of board member appreciation month, SBISD students invite you,
board members, to explore your own limitless curiosity in a new sketchbook.",0
11,0:22:00,0:24:00,"[22:00–22:30]
But this new sketchbook isn't blank and it isn't empty. We've got the sketching started for you.
Each sketchbook features sketches and artworks from SBI students across the district. We encourage
you to find inspiration in these sketches and scribbles and to take these sketchbooks to develop new
ideas and to explore new challenges or to simply relax and sketch. So I'm going to start with Lisa
Alpe. Your sketchbook was drawn in by Gus at Bunker Hill Elementary, Monroe at Cornerstone Academy,
Catherine and Paulina.

[22:30–23:00]
at Stratford High School. Are any of those students here today? If you're here, Patrick to the
front. Your sketchbook has a lot of contributors because there was a collaborative project in it. We
have from Hunters Creek, Baker, Harper, Arad, Ethan, Aline, Juliana, Rosie, Maris, and Kate.

[23:00–23:30]
We have from Memorial Middle School Ariana and Colt Sophia and Henry from Memorial High School.

[23:30–24:00]
Thank you. Shannon Mahan, your sketchbook was worked on at Rummel Creek Elementary by Alex, Spring
Branch Middle School, Aria, and Joanne at Academy of Choice. Did you yes? Okay, perfect. I was like
wondering if we had someone.",0
12,0:24:00,0:26:00,"[24:00–24:30]
David Slattery, your sketchbook also had a lot of collaborators. At Nottingham, we have Alice,
Charlie, Avery, Kate, Vivi, Mary, Sean, Fiona, Julia, and Amelia from Spring Forest, you have Maddie
and from Stratford High School, Catherine. So if you heard your name, come on down.

[24:30–25:00]
And Mr. Ernest isn't here yet. Okay, so we um I will share the students who helped out with his from
um Shadow Oaks Elementary.

[25:30–26:00]
Severiano, Aidan from Ways Middle School, and Adam from Ways High School. Would one of y'all like
mind receiving on the first one?",0
13,0:26:00,0:28:00,"[26:00–26:30]
And John Paris, your sketchbook was drawn by Tiago from Sherwood Elementary, Emily from Spring Oaks
Middle School. Sha Spring Oaks Middle School, sorry, y'all. Ruby from Springwoods High School. Are
those students here? And Caroline H. Bennett. Aubrey from Edgewood.

[26:30–27:00]
Madeline from Landrum Middle School, and two from Northbrook High School worked on your sketchbook.
And Dr. Blaine, you work so closely with the board. We wanted to make sure that you also get a
sketchbook. So Mila and Dominic and Crystal from Northbrook High School.

[27:00–27:30]
We can't wait to see what you create in your new sketchbooks.

[27:30–28:00]
We could maybe have some of the board members, maybe make part of the second row, um step forward,
kind of structure, a little bit closer. Yeah.",0
14,0:28:00,0:30:00,"[28:00–28:30]
After Grace catches your picture, that's a whole crowd appearance, so please stay stay where you
are. And everyone that's from these first two rows, take two steps to your one to like a regular
substance. Okay, ready? Count of three, and then as soon as I'm done, you're gonna stay right there,
so you're gonna get photo two. Okay. One, two, three, fix files. And then stay there.

[29:00–29:30]
The next item on the agenda is public comment on agenda or non-agenda items. At board meetings,
public comment time is set aside for individuals who wish to address the board. During special
meetings, workshops, and retreats, comments regarding agenda items, while at regular meetings,
individuals can comment on both agenda and non-agenda items. Individuals who wish to participate
during the portion of the meeting designated for public comment shall sign up by completing the
appropriate.",0
15,0:30:00,0:32:00,"[30:00–30:30]
form on the district website, by submitting the form in person at the ad building, or by sending an
email with the district form as an attachment to the email address. Public comment forms must be
received no later than noon on the day of the meeting and shall indicate the agenda item or topic on
which they wish to address the board. The length of public comment shall be at the discretion of the
board president, not to exceed four minutes. We will do four minutes today. Because individual
rights are protected by various laws and board policies, complaints regarding specific employees or
students should

[30:30–31:00]
be directed to the administration. If a person makes complaints about a specific employee or student
during public comment, the board president has the discretion to move the board into closed session
to hear such complaints. If anyone makes a complaint about a specific employee by name or job title,
the board may hold the public comment until the end of the public comments and hear all such
complaints individually in closed session. Under the law, the board cannot deliberate, discuss, or
make a decision on any subject that is not on the agenda. So, as a general matter, the board does
not respond to questions at public.

[31:00–31:30]
comment. Specific factual information or review of existing policy, however, may be provided in
response to inquiries or questions. At this time, we will begin public comment, and our first
speaker is Jennifer Highland. We ask that you come forward to the microphone and please state your
name, address, and agenda item number which you are speaking about. My name is Jennifer Highland.

[31:30–32:00]
I am at 815 St. Francis Lane, and I plan to speak on item 6A, the taper data reports. Um, I just
want to say I'm excited. I've never had four whole minutes, but I won't take up the whole time. Um
and I apologize, I had a um uh thing today. Um, thank you for the opportunity to address you this
evening. Uh, before we have the presentation of the Texas Academic Performance Report data, I just
want to take a moment to highlight something that I feel is very important when we look at this
data, and it's how the Texas Education Agency um",0
16,0:32:00,0:34:00,"[32:00–32:30]
Defines the academic achievement based on the star test performances. This will help ensure a clear
understanding of the levels among everyone in this room and everyone who's watching at home. You
guys probably know, and this is something that I find very important to understand. The TEA
categorizes student performance into four levels. Level one is does not meet grade level. That is
self explanatory. Level two approaches grade level is considered a passing score by the TEA.
Students at this level demonstrate only partial knowledge of the course material.

[32:30–33:00]
and may be missing critical content. They will need additional support and remediation in the
following school year. Level three meets grade level. Students have a strong grasp of the content
and are well prepared to advance to the next grade. Level four, master's grade level. Students at
this level have demonstrated advanced mastery of the material and are on track for college and
career readiness. And they require no additional support. I want to emphasize these distinctions
because while the TEA considers approaches grade level to be passing, based on what I just outlined,
a strong case.

[33:00–33:30]
can be made that if a student is only approaching grade level, then they are not truly passing. This
is important information to keep in mind as we review tonight's data and assess the academic
progress of our students. Spring Branch should not settle for minimum standards. Our goal should be
ensuring every student is fully equipped to succeed in the next stage of their education. I'm gonna
add that after watching a few recent board meetings where the athletic bonds have been discussed
extensively, I just need to remind everyone that our primary job is to educate and that athletics is
secondary to that. As a former SBISD athlete myself,",1
17,0:34:00,0:36:00,"[34:00–34:30]
and a parent of three SBISD athletes. I love sports. But educating kids must come first. It's a bit
disconcerting how much attention is being focused right now on the bonds for the sports facilities
while our middle schools are aging and crumbling, have leaking roofs, have bats and rats. And I feel
like that needs to come back to the forefront because again, education is our main priority. Thank
you.

[34:30–35:00]
I've moved the agenda around a little bit, and the next item on the agenda is executive session. The
board will now adjourn into executive session under the following sections of the Texas Open
Meetings Act, Section 551.074, Section 551.0821, Section 551.076, and Section 551.071. Section
551.071.

[35:00–35:30]
One also is in consultation with the board's attorney. The time is now 6 38. This meeting is now
reconvened in open session in compliance with the provisions of the open meetings laws of the state
of Texas. The time is now 7 27. The executive session just completed has been held for discussion of
topics as allowed by law. No action was taken. The next item on the agenda is a request for approval
of routine personnel. Do we have a motion?

[35:30–36:00]
Second. It has been moved by Courtney Anderson and seconded by John Perez. Is there any discussion?
Those in favor say aye. Those opposed say no. The motion is approved by a vote of six to zero that
we approve routine personnel. The next item on the agenda is a consideration and adoption of a
resolution approving the contingent fee legal services.",0
18,0:36:00,0:38:00,"[36:00–36:30]
contract including findings needed for submission of contingent fee legal services agreement and
request for expedited review by the Texas Attorney General. Do we have a motion? I move that the
Board of Trustees adopt a resolution approving the contingent fee legal services contract that
includes the findings required by Texas Government Code two five four, sub chapter C, and that are
needed for submission of a contingent fee legal services agreement and a request to the Texas
Attorney General for expedited review.

[36:30–37:00]
Second. It has been moved by Shannon Mahan and seconded by David Slattery. Is there any discussion?
Those in favor say aye. Aye. Aye. Those opposed say no. The motion is approved by a vote of six to
zero that we approve the adoption of a resolution approving the contingent fee legal services
contract that includes the findings required by the Texas Government Code 2254, subchapter C, and
that are needed for submission.

[37:00–37:30]
of a contingent fee legal services agreement and a request to the Attorney General for expedited
review. The next item on the agenda is a consideration and adoption of a contingent fee legal
services agreement with Thompson and Horton, LLP, Island and Bonin, PC, and O'Hannion, Dimerath and
Castillo PC. Do we have a motion? I move that the Board of Trustees adopt and approve entering into
a contingent fee legal services agreement with Thompson and Horton, LLP, Eland and Bonin PC, and
O'Hanlon Dimerath and Castillo PC to represent the district in the

[37:30–38:00]
Represent the district in youth social media usage and related litigation. Second. It has been moved
by Shannon Mahan and seconded by John Perez. Is there any discussion? Those in favor say aye. Aye.
Those opposed say no. The motion is approved by a vote of six to zero that we adopt and approve
entering into a contingent fee legal services agreement with Thompson and Horton, LLP, Island and
Bonin, PC, and Ohanion, Demarath and Castillo PC to represent the district and use.",0
19,0:38:00,0:40:00,"[38:30–39:00]
District in youth social media usage and related litigation. I'm going to go ahead and do consent.
The next item on the agenda is consent agenda action items. All items listed under this agenda item
are considered to be routine by the Board of Trustees and will be enacted with one motion. There
will be no separate discussion of items.

[39:00–39:30]
unless a board member so request, in which event the items will be removed from the consent agenda
and considered as an item for a separate vote. Is there any such request? No requests. All right. Is
there a motion for approval of the consent agenda action items? So moved. Second. It has been moved
by John Perez and seconded by Shannon Mayhan. All those in favor say aye. Aye. All those opposed say
no. The motion is

[39:30–40:00]
approved by a vote of six to zero that we approve consent agenda action items. Do what? Oh, you
could do PAMs too. Yes, safety. Right, yes. The next item on the agenda is an update on campus
safety detection audit findings. Dr. Blaine. Um so uh Pam Metcalf, if you would uh please come to
the podium. We're um have rearranged a few things. If you could give your report, that would be
great.",0
20,0:40:00,0:42:00,"[40:00–40:30]
President Alpe, Dr. Blaine, Board of Trustees, a detection audit was conducted by the Texas School
Safety Center, and any corrective action plans, if needed, were put into place. Notice of this audit
and correction plan is to meet the requirements of the Governor of Texas and the Texas Safety
Center.

[40:30–41:00]
Thank you. The next item on the agenda is a joint public hearing with the district improvement team
for the 2023-2024 Texas Academic Performance Report. Dr. Blaine. Yes, so annually, if you all uh
recall, every January we um come to you with the Texas Academic Performance Report, which is the
TAPER report. Um, by law, we are required to do a joint hearing uh with the district with the board,
presentation by the district in conjunction with the district improvement team.

[41:00–41:30]
and uh we offer that to the district improvement team. I don't know that we have any members here uh
of the if do we have any members of the district improvement team that are not staff? I don't know
if not, Jennifer. They may be watching online. Okay, okay. So um if any district improvement team
members are watching online, thank you very much. And I'm gonna turn this over to Dr. Haffey, who's
gonna deliver the taper report. Thank you. President Alpey, members of the board of trustees, Dr.
Blaine, district improvement team that may be watching and guests. As Jennifer said, the Texas
education requires

[41:30–42:00]
that the board hold a public hearing for the taper report each year, and it's part of the annual
reporting required of school districts. The taper report includes student achievement and other
indicators. These data are compiled from PEAMS data and student assessment data from the state
testing program, college board, ACT, and the Texas Higher Ed Coordinating Board. The taper includes
comparative region and state data as well. TEA also makes available online the Texas Performance
Reporting System, which is a",1
21,0:42:00,0:44:00,"[42:30–43:00]
broader online version of the taper. The annual report includes data and reports from numerous
categories based on data from different school years. Lagging data from 22-23 determines the
district accreditation status for the 23-24 school year. Attendance, graduation rate, college
readiness, and data used in the report from the Texas Higher Ed Coordinating Board are also lagging
from 2022-23 or even earlier. The district profile, star performance, and ratings.

[43:00–43:30]
as well as the report on violent and criminal incidents, are all from the 23 24 school year. Campus
safety policies and procedures and campus performance objectives are for the current school year.
And as you may recall, we did the hearing on the campus performance objectives back in the fall. The
presentation will begin with the district's most recent accreditation statuses and demographic
profile. This will be followed by an overview of STAR performance, college readiness, graduation,
and attendance rates. Spring Branch ISD again received an A.

[43:30–44:00]
superior rating for the 2000 for 2024 from the Financial Integrity Rating System of Texas or First
Rating from the Texas Education Agency. The 2024 state accountability ratings are delayed due to
current litigation. In 2024, the special education program again received the highest of four
determination status levels, meets requirements from the results-driven accountability or RDA
program. And finally, the district received an accredited status for the 23-24 school.",1
22,0:44:00,0:46:00,"[44:00–44:30]
School year. The three bar sets in this chart represent from left to right the state, region, and
the district. Enrollment is captured each year on the last Friday of October, the PEEM snapshot
date. This is also the accountability subset for the district. Enrollment for 23-24 school year was
down slightly compared with the previous year. The district profile for 2024 shows the rate of
emergent bilingual English learners, the last group in the chart for the district is considerably
higher than the state and region.

[44:30–45:00]
And it's also worth noting that historically of our students who are EBELs, 80% of that group is
also economically disadvantaged. Following slides will capture the district performance in the state
testing program, the STAR program, as well as college readiness, graduation, and attendance rates.
So since you've already heard about the levels of STAR, we don't need to go back and talk about the
four performance levels. But just so you know that the district

[45:00–45:30]
performance exceeded the state and region overall in STAR for every tested area at all three
successful performance levels. When we look at performance by student groups, we focus on the meets
grade level and above. And performance is also reported by these student groups. All district race
and ethnicity groups exceeded the state and region, while most program groups also met or exceeded
state and region levels in the subjects tested. District rates of student growth in reading and math
were also ahead of the state and region.

[45:30–46:00]
So, by all accounts, with all groups and all subgroups, the 2023-24 school year at Meets Grade level
and higher was very successful relative to state and region levels. There are three advanced course
options for college readiness. There's APIB, which is actually based on tests, dual credit courses,
and on ramps. Spring branch student outcomes are improving or exceed and or exceeding the state and
region in all three.",1
23,0:46:00,0:48:00,"[46:00–46:30]
of these options for our students. The district SAT and ACT participation and performance, as well
as students meeting or exceeding TSI, which is the college ready level, continue to be well above
the region and well above the state. As far as graduation and attendance, the graduation rates of
all three, they're monitored by all three cohorts, four, five, and six, and the rates, the rate
changes were mixed for the state, region, and the district in the most recent year. District
attendance.

[47:00–47:30]
rates exceeded the state and region, and chronic absenteeism was below the state and region. And
just by the way, chronic absenteeism is measured for students in grades K through 12 if they're
enrolled for at least 10 days and if they're absent for 10% or more of those days. The campus taper
reports are posted on each campus website on the school plans and report page to meet the publishing
requirements, and we archive those reports for five years for the public to access.

[47:30–48:00]
them. The taper reports for districts and schools throughout Texas for 2024 and the prior years can
be found on this TEA website, and that concludes the formal comments on our taper report. At this
time, we'd like to invite the public to speak on the District 2023 2024 Texas Academic Performance
Report. The public hearing is now open. The time is 7 39.",1
