chunk_id,window_start,window_end,text,binary_hit,confidence,
14,0:28:00,0:30:00,"[28:00–28:30]
In contrast, almost everyone is aware of the traditional November election cycle. Moving our school
board elections to November would align them with when voters are already engaged and expecting to
vote, and it would naturally encourage a higher turnout. We need to change the election date if we
want broader participation and stronger representation. I respectfully ask you to vote to move our
school board elections to November. All current board members would receive an extension of

[28:30–29:00]
varying lengths to their terms, whether in November elections are set in odd or even years. Thank
you. Thank you. Next will be Margaret Daniel, followed by David Green. Members of the KDISD Board of
Trustees, thank you for the opportunity to speak before you guys today. I'm here to urge you to
move.

[29:00–29:30]
our school board elections from May to November, a change that would dramatically increase the
community participation and strengthen trust in the district's governance. For over a decade, KDISD
has faced the troubling pattern of single digit voter turnout in May elections. When the election
was held during a COVID year in November, turnout soared to historic levels, and this wasn't
coincidence. Like it or not, we have to understand that voters in our community and indeed across
our country are conditioned to vote on November on election day. It's when families are already
engaged, they're aware, and they're ready to",0,4,
15,0:30:00,0:32:00,"[30:00–30:30]
cast a ballot. I understand the district also chooses to hold separate May elections to reduce cost.
I don't know if it's a possibility, but I would ask you to consider another solution, which is to
hold our trustee elections in November while partnering jointly with the county, as many other Texas
districts do. This would allow voters to cast their ballots in one visit on one machine in one
streamlined process without forcing them to return on a different day at a different location. As a
poll clerk and poll watcher, I see firsthand the unnecessary confusion this creates, and it's
heartbreaking.

[30:30–31:00]
Heartbreaking to watch the proud older voters that walk, they want to walk and cast their own
individual ballot. And I applaud them from coming and doing their civic duty. But they I keep
telling them you don't have to get out of the car, we can bring the ballot to you. Yet they go in
with their walkers or their canes and they have their assistants. And then the the horrible look on
their face when they realized they had exhausted themselves and they had to turn around. And it's
not it's not your fault, it's just that that time there were three different elections and they were
diff different locations. And it it it was no one should have to go through that.

[31:00–31:30]
Katie has grown exponentially over the past few decades, as you're well aware. We're no longer a
small rural community with more families, more schools, and more taxpayers than ever before, and a
bigger budget that you all are managing. It's time for our election structure to reflect the size
and needs of the district. Moving trustee elections to November isn't about politics, it's about
participation. It's about ensuring the voices shaping our children's education represent the full
community, not just a small fraction. I would respectfully urge all of you to take the necessary
steps to place the future school board elections in November, where voter engagement

[31:30–32:00]
is strongest, where civic participation can finally match the scale and importance of the decisions
that you all make. Thank you so much. Thank you. Next will be David Green, followed by Ann Russian.
Good evening, trustees. Last month, as you all know, I was here and I advocated for exploring,
looking into what that looks like to move the election. As Trustee Casella rightly said, you know,
we are facing that single digit participation.",0,5,
16,0:32:00,0:34:00,"[32:00–32:30]
like everyone here is probably gonna tell y'all, but you already knew that. What concerns me, what
really concerns me is a few uh minutes ago we had a uh parent who came up and was concerned about
the paraprofessionals. And I mean our general counsel uh at the last meeting said, hey, if we move
our election to November, it's gonna cost half a million dollars at least. Meanwhile, if we keep it
where it's at, it's only gonna be 70,000. Now, I get it, that's just four hundred and thirty
thousand dollars, which is not real money, except, oh wait, it is real money. It's real money to our

[32:30–33:00]
paraprofessionals. It's real money to our students. And uh, you know, Trustee Champagne even asked
the question, you know, what does that look like? I mean, I I feel like I'm paraphrasing here, but
you know, she was mentioning something about, you know, if we do this here, what are we gonna have
to cut? Or I mean, was teachers or something, right? Now, I'm not saying you said we're gonna cut
teachers. That that would never happen. Um, but what do we have to cut if we're moving the budget? I
mean, it because dollars have to get moved from one thing to another. So if we're gonna move our
elections to November, that's gonna have to have a real cost and a real budget consideration. I'm
all for

[33:00–33:30]
you know, more participation. But that's our job as a community. It's our job as a community to
reach out to our neighbors, to say to our neighbors, hey, we've got an election. Carpool with me.
Come to the polls with me. It's my job as you know to say to my neighbor on my left and on my right,
hey, let's carpool together. Let's go cast a ballot. Let's go grab lunch. What it's you know, I
don't have control over the budget, y'all do. Um but what I do have control over is whether I invite
my neighbors to join me at the polls. Um you guys, on the other hand, y'all have that budgetary
control. You can decide if we're spending seven",0,5,
17,0:34:00,0:36:00,"[34:00–34:30]
If we're spending $70,000, like the general counsel said, for a May election, or half a million or
more for a November election. And I would urge you, at least for now, let's leave it for May. Let's
look into a how do we do that in a way that solves it? I mean, there's got to be a right answer. I
mean, I absolutely agree we should look into a November election. I just, I don't think now this
half uh half baked process is going to work. I think we should really do it the right way. And in
order to do it the right way, it takes time, it takes

[34:30–35:00]
thought, it takes research, and it takes getting those numbers. Getting those numbers from the
county, getting those numbers from the community. And uh Trusty Kazella even asked for an ad hoc
committee to explore that. So I would hope that we could actually have that committee in place,
invite the community to participate and really get that all those answers firmly figured out. Thank
you all so much. Thank you. Next will be Ian Russi, followed by Victor Perez.

[35:00–35:30]
Hello. I am here tonight to ask you to please pull policy update 126 from the consent agenda for
further discussion. I'm requesting the board table EFB local and discuss it further in a future
meeting. President Redmond, you've said before that crafting good policy takes time. Y'all have
spent so many hours revising EFB local to try to strike a balance between ensuring student access to
healthy school libraries and sharing communication with parents regarding

[35:30–36:00]
our kids' library selections and protecting children from harmful materials. I'm asking you to begin
to repair what's been broken under the prior board majority. While I have major concerns about the
proposed policy, like keeping the gender fluidity ban and eliminating the formal reconsideration
committees that allow parent input in the process of evaluating challenge books, there are also some
minor issues that really require your attention. First, when you pass updates to FA Local tonight,
you're gonna lose the definition of gender fluidity.",0,5,
18,0:36:00,0:38:00,"[36:00–36:30]
that EFB local refers to. Second, the policy language around prohibited websites is not in alignment
with state law. It looks like books referencing websites blocked by KDIS, like DoorDash, Twitter,
the Trevor Project, are at risk of being eliminated from library collections. Over the past several
years, KDISD has made many efforts to communicate with parents and empower us to guide our own
children's reading choices. The district puts its library catalogs online, communicates with parents
every time our kids check out a book, post purchase requests online.

[36:30–37:00]
solicits feedback from the public for 30 days before books are purchased, and convenes formal
reconsideration committees to gather parent feedback on books that are challenged. Additionally,
this year, KDISD rolled out a parent choice feature inside the catalog that allows parents to
deselect any library books that they would like to be off limits to their own children. I would
encourage you to ask district administration what percent of parents have utilized that parent
choice feature to enable any restrictions for their own children.

[37:00–37:30]
That percentage will tell you how many or how few KDISD parents of currently enrolled students
believe KDI C libraries contain books unfit for their children. Tonight I'm just asking you to table
the proposed revisions and spend some more time crafting good policy. Finally, next month, please
approve the purchase order requests that librarians have pending. They haven't been able to buy any
new books that aren't duplicate ISBNs yet, and we're almost to winter break. At this rate, students
won't see new books on library shelves until the spring. This process can and

[37:30–38:00]
should proceed while you work to improve the EFB local policy. Thank you for your time and
consideration. Thank you. Next is Victor Prez, followed by Claudia Turkot. Good evening, President
Redmond, Trustees, and Dr. Rigorski. Thank you for the opportunity to speak. I'm speaking on item
810. I said this before, and I want to make it absolutely clear again KDISD school board elections
should be held in November, not May. This is not complicated. It is simply the fair and responsible
approach for a",0,5,
19,0:38:00,0:40:00,"[38:30–39:00]
district this size. The fact speaks for themselves, voter turnout in November is dramatically higher
than in May. If we genuinely value community representation, representation, transparency, and broad
participation, then we should want elections held when the greatest number of voters are actually
paying attention. May elections are practically invisible. Most residents don't know they exist. And
year after year, turnout remains shockingly low in the single digits. This past May, turnout reached
about 7%, and that

[39:00–39:30]
was somehow considered a success. But let's be honest, 7% participation is not a success. It is a
failure of representation. And low turnout elections allow small organized groups to dominate the
results. Look at the scale of the numbers. KDISD has approximately 13,000 employees, all of whom are
directly or indirectly under the superintendent and district administration. We have 5,000 to 6,000
18 year olds who are inevitably influenced subtly or if not by their teachers. Meanwhile, total

[39:30–40:00]
voter turnout in recent May elections has often been just eight thousand to eighteen thousand versus
two hundred forty thousand registered voters. When those numbers are compared side by side, it
becomes impossible to ignore. May elections create conditions where narrow interests can outweigh
the broader community. This is not healthy, that is not democratic, and this is not the image KD ISD
should want for itself. KDISD has grown tremendously in size and diversity over the last decade. Our
school board elections should be a very important thing.",1,5,
20,0:40:00,0:42:00,"[40:00–40:30]
School board elections should reflect that reality. Candidates should be expected to campaign across
the entire district to reach out to all voters and to earn the trust of every community, not just a
small circle of consistent May voters or familiar insiders. Some call that group informed voters.
Many in the public see something very different. And I want to raise one additional concern. Last
month, Trustee Kazella proposed creating an ad hoc committee to seriously study this issue.
President Redmond, you said you would consider it. To date, there has been no update that I've

[40:30–41:00]
seen or heard about, and the community deserves transparency and a clear answer. Has this request
been acted on, or is it being quietly swept aside? The community deserves transparency and a clear
answer. Thank you. Thank you. Next will be Ms. Claudia Turkoff. Good evening, trustees and Dr.
Grigorsky. I'm here tonight to advocate for moving May school board elections to the month of
November. KDISD has historically had a bid.

[41:00–41:30]
Historically had abysmally low voter turnout. Last year was the highest turnout ever at 7.5%, with
the exception of 2020, which was a November election, also. That means basically 93% of the
electorate are unrepresented. KDISD should be doing everything possible to ensure the broadest
participation of its citizens. In contrast, most bond elections do take place in November. I find
that odd. Why wouldn't the people who we elect to approve said bond packages not also be afforded
the same accessibility and visibility that an

[41:30–42:00]
Visibility that a November election would offer. Also, and I'm truly asking this question because I
don't know, would it not be more cost effective given that November elections take place every other
year instead of the annual May elections? And I also feel like I need to say that if Ms. Cuzella's
idea of an ad hoc committee had been followed through on maybe there could have been ways that y'all
could have discussed bringing that into a reasonable budget or a comparable budget to the May
elections. I've listened to some of the discussion on this topic in previous meetings. I have yet to
hear a",1,4,
21,0:42:00,0:44:00,"[42:30–43:00]
compelling or logical argument against moving the elections to November. Two board members did
comment that November voters tend to be uninformed, but they were unable to provide any evidence for
their claim. I think an argument can be made that it is not the purview of any trustee to deem any
voter uninformed. Quite honestly, that can be interpreted as elitist and as attempting to
disenfranchise voters that one has arbitrarily decided to characterize as uninformed, absent any
supporting data. That's not a good look. If this topic is looked at uninformed,

[43:00–43:30]
If the topic is looked at unemotionally, objectively, and logically, then I think everyone would
agree that it makes a lot of sense to move elections to November. This change would go a long way to
ensuring that the Katie electorate is truly and accurately represented. Thank you. Thank you. We
will now move on to non agenda items. And our first speaker on non agenda items will be Christopher
Goodwin, followed by Jennifer Jesse. Christopher Goodwin.

[43:30–44:00]
All right, Jennifer Jesse. And then following Jennifer will be Miss Lindsay Yang. Good evening,
board members. It's good to be here tonight. Thanks for listening to us. My name is Jennifer Jesse.
I am an in class support special education paraprofessional at Davidson Elementary and a single mom
to a student at Cinco Ranch Junior High. My son is here to support me as well as a lot of my
colleagues and",0,4,
22,0:44:00,0:46:00,"[44:00–44:30]
And our principal, Jesse Miller. I see. I love my job, my coworkers, and the students we serve.
That's why I'm here tonight. I hold a bachelor's degree, multiple certifications, and graduate
coursework relevant to my work. Before joining KDISD in 2019, I spent 15 years in higher education.
KDISD paraprofessionals are educated, experienced, compassionate, and dedicated, and many of us are
also KDISD malts.

[44:30–45:00]
Every day, each day, every day, I support 20 amazing special education students, 13 of them in
multiple subjects. Each has an individualized education plan under the Individuals with a with
disabilities education act, and paraprofessionals provide direct support and documentation that
ensure compliance while helping students grow academically, socially, and emotionally. We've made an
open records request for the most accurate.

[45:00–45:30]
numbers, but most paraprofessionals I've spoken with earn only fifteen to seventeen dollars an hour.
About two thousand a month before deductions. Two paychecks doesn't cover rent for a two-bedroom
apartment. Sorry. I myself have skipped health care because I couldn't afford deductibles. And this
year I couldn't afford district insurance at all.

[45:30–46:00]
To meet student needs and data collection requirements, I often work through my unpaid lunch and
after school. Many paraprofessionals work two or three jobs, leaving little time for their families.
After five years of supplementing my income with savings, those savings are nearly gone. TRS
recently informed me I could retire in 45.9 years. I'll be 100. Katie ISD is one of the highest
rated districts in Texas, and paraprofessionals.",0,3,
23,0:46:00,0:48:00,"[46:00–46:30]
are a major reason why, but we are still paid poverty level wages. If the district's budget cannot
provide a livable wage, I urge the board to advocate to the Texas legislature for KDISD
paraprofessionals who give their heart and soul and often their own resources to serving our
students. We are not asking for luxury, we are asking for dignity, stability, and the ability to
keep doing the work we love putting our families at risk.

[47:00–47:30]
Next will be Lindsay Yang, followed by Tom Richardson. Find my uh staple or something. Well, good
evening. This is my first time at any meeting like this. I am Lindsay. I'm a mom of three. Two of my
kids go to a

[47:30–48:00]
KDISD elementary school, grades two in kindergarten. Um I wanted to talk about the school lunch
today, but I'd really like that lady to get a raise and I think we can do it if we if we will just
tax um billion dollar fast food companies like McDonald's um that are making our people in our
community sick um while they skip out on paying any um corporate taxes by being located whatever
Cayman Islands or Ireland or",0,4,
