chunk_id,window_start,window_end,text,binary_hit
10,0:20:00,0:22:00,"[20:00–20:30]
party when I read 40 books. I learned that I like fantasy books and poetry books through the 40 book
challenge. This year I'm on the name that book team for my school. My librarian and my teacher
taught me how to do reset research and site references. This summer I saw pictures of the school
library at SQ before it had books on the shelf and looked like my library at Harvard. Then H ISD
closed the library there.

[20:30–21:00]
There and at 27 other schools. Now the library at ASCU looks sad. Kids have to go there to do extra
work, teams. It isn't fair that some kids in HISD don't have a library at school. According to the
National Center for Education Statistics, more than 50 years of research across more than 60 studies
show that students with access to read well resourced school libraries.

[21:30–22:00]
With certified librarians, perform better academically. If you want students to improve
academically, please put libraries and librarians back into the schools that you took them out of.
Books and libraries are important for kids. It's not a library if it doesn't have a library. It's
just a room with books. Thank you. Thank you, Pearson. Rose Walter, please. William Rigley.",1
11,0:22:00,0:24:00,"[22:00–22:30]
My name is William Wrigley, and I am a fifth grader from Harvard Elementary School. First, I don't
understand why Dr. C has been fired and Dr. Perez is no longer our school. They are pretty good
leaders of Harvard. It's confusing when the people who run the school keep changing the uh the
format. The impact my school faced was like when we got added timers, which made me and my peers
more stressed out. Therefore, we rushed and get a bad

[22:30–23:00]
grade on our work. Secondly, I love projects. So when they get assigned, I ask for ways to do it
better. It's super exciting when I present them. So the problem is there is almost no more projects.
I've only had one project this year. This does not feel like my IB school that I love. In
conclusion, my school and almost all the HISD schools have changed for the worst. Please keep our
school fun so I can uh keep learning and make your teacher. Thank you, William. Are there any other

[23:00–23:30]
students in the room that were not here when I called? Are there any other students that are on the
agenda to speak if you could please um yes, sir? Hi, maybe are you is this Rome? Yes. Yes, Rome.
Let's pull that mic down to your mouth. Hi, my name is Rome Condiness. I go to Harvard Elementary
and in first grade. I don't want the changes that we have made. And we have fired up eleven ch um
principal, Dr. Caleb.

[23:30–24:00]
Dr. Calor Brees and she she cared about our students and she cared about staff. Second, um, I'm
afraid that you might turn my library into a detention hall because it's already been too diff to
all the schools. Third, I'm I have time limits in my class and I don't like it, so it makes me rush
and I'm afraid to tie my shoe or even go to the bathroom. Third, um, I love Harvard and I want you
guys to work.",0
12,0:24:00,0:26:00,"[24:00–24:30]
with Harvard to keep Harvard special. And I love Harvard. Thank you for listening and thank you for
your time. Thank you. We also have student speakers on Zoom. Are there before I move on, are there
any other students in the room? Okay, we also have student speakers on Zoom. Ms. Smith, um, please
admit uh Adidas Sage.

[24:30–25:00]
Adidas H. Bittner, please turn your camera on. You may begin. My name is Adidas H. Bittner, and I'm
speaking on item one. Because of the boring and AI created NES curriculum and cookie cut or factory
style MRS strategies, students and families are looking at educational options like moving out of
HISD, homeschooling, and private schools.

[25:30–26:00]
I visited some private schools and they don't harp on standardized test scores and star and spot
scores. Teachers, students, and parents are happy and feel supported by their community. This has
not been the case since in HIST since Mike Miles arrived. Please bring back joy to learning. Bring
back reading books and novels. Bring back certified teachers. Until then, I'm reminded of Sirius
Black, who told Harry Potter, we've all got both light and dark inside us. What matters is the pat
part is the part we choose to act on. Board of managers.",0
13,0:26:00,0:28:00,"[26:00–26:30]
choose to fire Mike Miles. Kids like me can't wait. Thank you. Miss Smith, are there any other
people in the Zoom queue? No? One more in the Zoom? Thank you. Oh in person. Student? Do we have
yes? Thank you. Before you begin, will you please um state your name for us? Hello, I'm Eliana
Gottlieb.

[26:30–27:00]
It's been just over a week since voters overwhelmingly denied control of a $4.4 billion bond to this
unelected administration. Following the election, Superintendent Miles said that the result was not
a referendum on him and was due to the spread of misinformation from critics. I'm pretty sure that
this packed house behind me will disagree with that statement. You see, this misinformation is
coming directly from the teachers, students, and faculty that you oversee. Is it misinformation that
we were supposed to study a novel in English this year, but are now analyzing short paragraphs that
are

[27:00–27:30]
frankly quite boring and all sound exactly the same. Is it misinformation that my teachers always
seem stressed out or that my principal was forced to resign? No, these are facts directly from the
source. I hope you will listen to them and in the light of the bond vote, which was definitely a
referendum on this board, you will involve the community in more decisions that affect us. Thank
you. Thank you. Next, we will call in person speakers to the microphone for agenda item two. If the
six people that signed up for agenda item two can come

[27:30–28:00]
sit in the first row. Speaker 1, Anar Abasov. Thank you, sir. Good evening. My name is Anar Abbasev,
and I'm the president of the Harvard Elementary School PTA. Our journey to this point can only be
described as a failure of district leadership. However, despite the obstacles, our community is
starting to feel optimistic with the recently selected leaders at our school. We have recently
noticed that you are hearing our needs and have placed a significant emphasis on the IB program.",0
14,0:28:00,0:30:00,"[28:00–28:30]
We appreciate this positive development. We're committed to continually working with you to achieve
the goals of the Harvard community. This includes protecting the integrity of the IBPYP framework
and fostering a positive and productive work environment for our dedicated teachers. By supporting
them, we enable them to focus on educating our children and educating them and encouraging them to
return year after year. Lastly, it's crucial to address the need for HIST to improve its community
and stakeholder engagement. The current level has been so insufficient that our community felt
compelled to sacrifice its needs by voting down the

[28:30–29:00]
bond. We urge you to take the meaningful steps to revot the Christy Brewster, please. Good evening.
I'm Christy Michelle Brewster, retired certified school nurse. We, the concerned community of
Houston ISD, conducted conducted our own external audit, the Bond election. It was done with
fidelity. The bond failed, you know. This was also a spot check on

[29:00–29:30]
all of you all in this hostel takeover. F Mike, you said that the voters failed the kids by failing
the bond. Well, let's review who really failed the kids. Mike, you initiated that fake, phony, made
up, not ever successful curriculum that ignores spad accommodations in 504. You dissolved what we
had as a wraparound program. Now the parents have to swim through muddy water, swing on poison olive
vines to get somewhere to hope they get help. What happened to our risk management department? You
know the one that's supposed to keep up with the AEDs. You do recall.",0
15,0:30:00,0:32:00,"[30:00–30:30]
Marsha Middle School, don't you? And that Sunset Center, it's not a sunrise. So help us to make this
work, Bored. Mr. Brian Clulver. Good afternoon. I'm a first-time speaker, and as a parent, like many
others in the room, I received this email from Mike Miles on November 5th. How dare you send this to
the parents? We are here supporting our children, and you are saying that we are playing politics.
You're unelected and you need to be gone.

[30:30–31:00]
We want your resignation tonight. And this is what you just did to the whole community. Miss Laura
Hannon Alvera. Miss Carly Paget. Miss Jessica Ross. Hi. Yeah, I'm not sure. Sorry. Hi. I'm a mother
and a previous district instructional leader. It is time to understand the lack of trust that led to
the failed bond proposal and keeps these meetings passed.

[31:00–31:30]
keeps these meetings packed. The Community Circle of Trust Building Framework identifies 14
behaviors and practices to build trust. I will list areas of necessary improvement in HISD's top
leadership. Listening well, championing autonomy, voice, and choice, creating safe spaces rather
than toxic environments evidenced by the unprecedented exodus of teachers and administrators.
Transparency, shared decision making, addressing existing distrust with humility, valuing and
respecting others, vulnerability,

[31:30–32:00]
Vulnerability, integrity, and consistency, demonstrating competence rather than inefficient
expenditures during a deficit, the rapid expansion of costly NES schools despite resistance from the
board and community, or forcing compliance rather than high quality instruction. Our kids can't
wait. District leadership trust. We don't have any problem with high expectations. That's a love
language. It's the whole profits here. That concludes our hearing of speakers to agenda item two. We
will now address the agenda.",0
16,0:32:00,0:34:00,"[32:00–32:30]
item. Ms. Garza Lidner, Chair of the Audit Committee. You have the floor. Thank you, Madam Chair.
I'd like to invite RSM director, Laura Manlove, to the microphone to present tonight about the
Internal Audit Committee to my colleagues. Thank you. Thank you for the question. Is this working?
Can you hear me? Okay. Thank you.

[32:30–33:00]
for having me tonight. My name is Laura Manlow. I'm a director at RSM and I lead the Internal Audit
Services for HISD. RSM has been serving the HISD school board since September of 2023. Annually,
your audit committee formally provides a written report to the full board, and tonight I will
provide you a brief overview of this annual report. What is the audit committee? The audit
committee's role is to oversee and monitor the governance and risks at HISD, primarily by overseeing
the external and

[33:00–33:30]
internal auditors. Internal and external auditors serve very different purposes, but both are
important roles to support HISD's transparency and accountability to the public. In general, you can
think of internal auditors as the auditors who are looking to see that operations are going well all
year long, while the external auditors are the auditors who focus on the accuracy of HISD's annual
financial statements. HISD has undergone significant reorganization in the last couple of years, and
the internal audit function is no exception.",0
17,0:34:00,0:36:00,"[34:00–34:30]
The school board desired to increase the independence and effectiveness of the internal audit
function and decided to dissolve its internal audit department and outsource the department to an
outside firm. This is a trend we see more and more with school districts, since this can be cost
effective and can also address more of the district's needs, because now you'll have access to a
wide variety of subject matter experts rather than a small group of internal employees. In September
of 2023, after a rigorous competitive bidding process, including oral presentations by multiple

[34:30–35:00]
firms, RSM was selected as the outsourced firm. This chart depicts the organizational reporting
structure of the internal audit function. This structure is considered a best practice for maximum
independence, and this is RSM's preferred reporting structure. Not only are we an outside firm, but
we report directly to you, the school board, through your audit committee. We do not report to the
superintendent or senior leadership, so there is no concern of conflict of interest in our work. RSM
has regular meetings with your audit committee chair, and we have direct

[35:00–35:30]
access to your board president if we should ever need to escalate any issues or concerns. The audit
committee has been busy this year. Most notably, they worked diligently with General Counsel to
amend HISD's outdated charter and have refined their mission and focus as a committee. Following
adoption of the charter, they have turned their attention towards establishing protocols and
procedures for meeting agendas and cadence, reporting expectations from internal audit, and
communication protocols between management, the committee, the auditors, general counsel, and

[35:30–36:00]
the full board. All of these parties have a role to play in monitoring and oversight of HISD, and we
have made significant progress in setting expectations and processes to provide maximum transparency
to the public in the most efficient manner. This past year was a transition year to the new internal
audit function that is outsourced to RSM. As such, while RSM was delivering internal audit reports,
other providers had been working on audits before RSM came on board. These are now complete and were
delivered to the audit committee for a total of 20.",0
18,0:36:00,0:38:00,"[36:00–36:30]
For a total of 25 internal audit projects overall. The reports we delivered covered a wide variety
of areas, resulting in 35 reported findings and six process improvements. For each reported finding,
management provided a written action plan to remediate the risks that we noted in our audit. The
audit committee reviews each report and we discuss each finding with the committee, who asks
questions of RSM and of management to ensure they fully understand the risks that were found and
what management's plan is to address those risks.

[36:30–37:00]
For reference, we also provided the details of the other audits provided by other audit providers.
So if you're not familiar with internal audits, what do we do exactly? We'll start on the left side
of this picture, which is our risk assessment. We will conduct this every year. This is a rigorous
analysis where RSM will narrow in on where HISD specifically has risk. Once we narrow in on the list
of risks, we will then produce a proposed internal audit plan. This plan lists the audits we want to
conduct in the

[37:00–37:30]
coming fiscal year. After the plan is approved, we can begin performing our internal audits. We
produce written reports that are presented to the audit committee, then transmitted to the board for
review and adoption. It is important to remember that this plan must remain fluid and be able to
react to new and emerging risks. For example, if something unforeseen occurs during the year, such
as a new cybersecurity threat, we can and should update the plan in real time and react as a
responsive internal audit function. Describing our risk assessment.

[37:30–38:00]
methodology a little bit deeper, and how do we decide which internal audits we want to include in
the internal audit plan? You can refer to the graphic on the right. Our goal is to use HISD's
resources wisely and not audit in areas that are lower risk or not as likely to have a valuable
impact. We focus our audits that will fall in the upper right hand quadrant, the areas with the
highest potential impact to HISD if something were to go wrong, and a high likelihood that this will
occur. Finally, once we issue our internal audit.",0
19,0:38:00,0:40:00,"[38:30–39:00]
reports, we don't just put the report on the shelf and move on to the next audit. We perform what we
call follow-up. We come back and audit again to make sure that management has remediated the
findings from our original audits. We formally track these and report this back to the audit
committee and board on a regular basis. In summary, we tell you if management does or doesn't fix
what needs to be fixed. Thank you for allowing me to provide you with an overview of the audit
committee's annual report. RSM is very proud to serve HISD and contribute.

[39:00–39:30]
to your mission in educating the students in our Houston community. I'm happy to answer any
questions the board may have. Thank you so much, Ms. Manlove. Are there any comments or questions
from the board? Please indicate your request to speak. And just let me know. Yeah. And I'll add one
thing. Yes, thank you again, Ms. Manlove, for presenting tonight. One thing I wanted to share with
you was that the process to do this, to make this change, actually started before any of us were
here. The previous board worked really hard to uh one, try to do the best.

[39:30–40:00]
And try to do the best they could with the resources they had, but two made the decision to move
forward with the search for an external firm to uh do the internal audit work. So I want to make
sure that it's understood that I want to give credit to the previous board um audit committee
members for the work that they did to move us to the process we're at today. This didn't just start
with us. Thank you. Thank you for the presentation and thank you for that um additional information,
Jenna. I think that's important to note that there was a previous board that started working on
this. Um and it's important to note for the",0
20,0:40:00,0:42:00,"[40:00–40:30]
community that this is an external vendor that reports directly to the internal audit and the board,
and so that's important too. One of the things that the community often brings about is the question
about trust. And so it's important that they hear this today that this is an external organization
or agency that reports to the audit committee. One of the questions, I'll be very specific, one of
the questions about trust in the community has been about management of funds. In your findings, did
you find any mismanagement of funds or anybody stealing intentionally or anything like that? None to
date. And all of our reports that are adopted by the board are publicly available on the

[40:30–41:00]
website. Yeah. And that's an important question, right? Because we need to know from you directly if
there's any findings. So that's important to know that there's no mismanagement of fund, no one's
stealing money, no one's taking money, so that's important. When you say follow ups, how often well,
what's the cadence of follow-up? Now that you have these findings, how soon will you follow up with
that? So depending on the steps management needs to take to remediate the finding will depend on how
long we will take before we perform our follow up. Some actions can be taken immediately. For
example, if employees have improper

[41:00–41:30]
access to a software system, that access can be terminated immediately, day one. Some processes take
more time to implement. Adopting new processes, procedures, or technology will take some time to
implement and train. And you might see a follow up that takes about six to twelve months in an
example like that. Thank you. Any other questions, comments? Yes, sir. Mr. Rabon? Just as a
committee member, I'd I'd like to thank uh Ms. Manlove as well for the work you all have done this
year. Uh it's been a pleasure.

[41:30–42:00]
working with you all. Um and you've brought a lot of professionalism and you've done a lot of work
to to culminate to the point where we've completed this many audits and are on track for continued
success in the future. So thank you so much. Thank you. Any others? Thank you, Ms. Manlow.
Appreciate it. We will now hear from the remaining registered speakers, beginning with those who are
in person for both the agenda and the hearing of the community. They will be followed by speakers
who are on Zoom. We will call speakers to the microphone in groups.",0
21,0:42:00,0:44:00,"[42:30–43:00]
Groups beginning with the speaker numbers one through ten. So if you have a number one through ten,
if you could please come to the front seats. We will sit in the front row reserved for the next
group of speakers, so please occupy those seats. Again, please identify yourself and your topic
before beginning your remarks. Speaker number one, if you could please join the microphone. Mr.
Miles, I would appreciate it.

[43:00–43:30]
if you would stop telling the media that we did not put our kids first. We did put our kids first.
That's why we voted against the bond. We were worried that if y'all got your hands on those
billions, they might end up in Colorado. That's why we voted against the bond. You also said that
you were going to continue to fight for our kids. If you're fighting for our kids, you wouldn't have
fired our principals, our teachers that care about our kids. You wouldn't be doing what you're
doing.

[43:30–44:00]
to Harvard Elementary. We are so tired of just watching you do things because you can do it, not
because it's needed to be done. We are gonna continue to fight for our kids. And I don't understand
how you have gotten away with doing so much. Thank you, Speaker number two.",0
22,0:44:00,0:46:00,"[44:00–44:30]
Lest I be accused of being misinformed a naysayer. Will you please state your name? Alice David.
Time over. Time over. Thank you. Lest I be accused of being misinformed, a naysayer, or noise, Mr.
Miles, you were asked by CityCast Houston in a podcast published on October fifteenth. If voters
reject the bond, do you believe that's a reflection on your leadership? Your direct quote. Look, we
are a team of ten.

[44:30–45:00]
Team of 10. And yes, you know, I think that leadership is always accountable or at least unrest or
responsible in some ways for anything major that happens or fails to happen in a district. Unquote.
I have half a year left with my own children in HISD, but I am a teacher at a small preschool in my
neighborhood, and I am heartbroken for the students and parents in my midst as they decide on moving
to another district or out of Houston altogether to avoid HISD. Our kids, our community. And board,
you have been implicated.

[45:00–45:30]
Thank you, Speaker number three, please. Board of Managers, Mr. Miles. I I'm sorry, we're gonna
start the time over. If everyone, if you could state your name before you speak. So let's if you
could state your name, please, and then we'll start the time over. Serena Houlihan. Board of
Managers, Mr. Miles, this was your bond vote to lose, and boy did you lose it. In a deeply divided
country, a clear majority of bipartisan voters voted against you. That should tell you and your
supporters something.

[45:30–46:00]
serious. You may claim the vote wasn't about you, but we all know that's total nonsense. It was a
full-on no confidence vote in your ability here. We did not have a PAC to fund our efforts against
the bond, but we parents and community members have the trust and ear of our communities, and we
have earned it, unlike you all. And now the whole city is listening. They read, Mr. Miles, your very
public, an unprofessional meltdown over email saying parents were to blame for the bond failing. How
dare you!",0
