chunk_id,window_start,window_end,text,binary_hit
10,0:20:00,0:22:00,"[20:00–20:30]
We are trying so hard to work with you, but now I feel that we really need to try to get a
superintendent that cares about our kids. Thank you. Miss Smith, are we Okay? We're gonna go to the
student speakers. If you'll just give me one, we're gonna do the two student speakers who are on
Zoom. Apologies. Just a second.

[20:30–21:00]
Your audio is on on our end. Okay, can you unmute yourself? Ella Taylor? Okay, I'm sorry, we're not
able to hear you. Well hold on, we're gonna come back to you. Um Adita, do you want to try again?
Let's see if that solved the problem.

[21:30–22:00]
Adidas Bentner. Please begin. Okay, keep working on it. Okay. Okay. I'm not sure. Sorry, sir. Yes,
sir. Um Mr. Stinson? Yes, please come on up. Yeah, you'll hand'em over there.",0
11,0:22:00,0:24:00,"[22:00–22:30]
Yes, sir. Yes, sorry. Yes. Um, Superintendent Miles and members of the board, what do you have
before you, or what you will have before you, is our values proposition packet that outlines the
pricing for the Kickstarter Kids program, an example of our monthly quote and our compliance
proposition with TIK Sub Chapter A for character traits through our Kickstarter Kids Values
Curriculum. I heard from a little birdie.

[22:30–23:00]
that there were some concerns about our cost of the program, but I want to shed some light on what
it is that we provide for the fiscal commitment of HISD. Also, please keep in mind the intangibles
that come along with our program, which is Missionary Passion. Secondly, I want to shed some light
on our TEAX Combined Values curriculum that helps ISDs that we serve meet the sub chapter A for
character traits mandated August 1st, 2021. We are currently executing our various curriculum in
every Kickstarter Kids classroom.

[23:00–23:30]
His classroom in HISD. So you all um not to say that you would need it or not, but we are thank you.
Thank you. Our next speaker, number four, Michelle Williams. Michelle Williams, Houston Education
Association. Go ahead, ma'am. And twenty five years of certified current teaching experience. Mr.
Maul says spending

[23:30–24:00]
$870 million that wasn't authorized by the board of managers was a good faith error. Do you really
believe that? Mr. Miles has not only violated HISD board policy by authorizing purchases without
board approval because we know that procurement doesn't process purchases, purchase orders without a
signature. His. Since he says that this is a good faith error, then is violating consultation policy
a good faith error too? Or violating Texas Education Code by making major curriculum changes without
teacher input?",0
12,0:24:00,0:26:00,"[24:00–24:30]
With our teacher input, one, two, or when he had the principals monitor the teachers when they were
taking his surveys so he can get his 126,000 bonus. Mr. Miles is in breach of contract, and elector
board would have placed him on administrative leave by now. We've acts that his contract be
terminated due to poly speech violations. And if you can do that of electoral board, the struggle
movement. Thank you. Our next speaker, Brianna Van Borsum.

[24:30–25:00]
Yes, ma'am. Good evening. I'm going to speak on the subject of mishandled. Hold on, your mic's not
on. Okay. Uh good evening. I'm here tonight to speak on the subject of mishandled fiscal procedures
that have come to light. The purchase orders in question began on August 22nd, 2023. Would you be
shocked to know, Mr. Miles, that it only took you 82 days to start circumventing a process that is
partially intended to increase transparency? Would you be surprised to know that you have held your
seat for 19 months and 16 days and the order span six

[25:30–26:00]
Order span 16 of those months. 72 days ago, this community made themselves clear Mike Miles cannot
be trusted with $4.4 billion. Little do we know that he was already practicing ways to mismanage
HIST funds. Board of Managers, tonight you're tasked with retroactively approving each of these
orders. Please do not sweep this under the rug. Add this good faith error to the long list of Mike
Miles' negligence and do the right thing. Thank you. Thank you. Our next speaker is Ann Eagleton.
Speaker number six. Ms. Eagleton.",0
13,0:26:00,0:28:00,"[26:00–26:30]
Good evening. I had signed up to speak for item number seven. I'm glad you've pulled it, but I will
tell you my recommendation. I think you need to roll it back to a $100,000 threshold requiring
approval from the board. Trust is earned, not given. Clearly, this debacle is big enough that you
need to there needs to be a consequence. If your kid crashes the station wagon, you don't replace it
with a Ferrari. Okay? This is at best, this is gross incompetence. At worst,

[26:30–27:00]
it's chicanery. Until you have fully sorted that out and published a report on the website from an
independent auditor showing this was a good faith mistake, roll back the spending authority.
Otherwise, you are abdicating your financial stewardship responsibilities that you have. It is your
job. You are in charge of the purchase. Take charge now. Thank you. Our next speaker is Greg
Carrier. I'm sorry? Yes, number seven.

[27:00–27:30]
Yes, sir. Is my mic on? Yes, sir. The board's community engagement committee report brags about
supposedly engaging community members in addressing critical areas. We're not buying it. If you did
prioritize meaningful dialogue and actionable outcomes, then long ago you would have fired Miles,
you would have put real libraries back in schools, you would have acknowledged the toxic
intimidation and fear this administration has created, and you would have hired a superintendent to
undo the harm Miles has wrought on this community. You haven't done any of that.

[27:30–28:00]
Surveys are not anonymous. Your key stakeholders are now conditioned to fear retribution for any
constructive criticism. You didn't engage any of the thousands of education community members who
left HISD since the takeover to ask their opinions. You disingenuously cherry pick data to push your
bogus narrative. I have a dream that soon this sham administration is gone, and the phrase Board of
Trustees regains its intended meaning. Our next speaker is Eduardo Brito. Is my mic on?",0
14,0:28:00,0:30:00,"[28:00–28:30]
Yes, sir. Okay. First of all, I detest your sentiment from the election, don't play politics with
our kids. Understand that you being here is playing politics with our kids. Continuously ignoring
the public through your totalitarian rule is hurting our kids. Kids are massively understood
underserved and sped because of you. Your colleague cries about spending too much time at the
meetings because of complaints about issues that are caused by this board. Our wish is that we
didn't have to spend way more time than that trying to protect our kids from the inadequacy of this
board and all the chaos it's caused.

[28:30–29:00]
Caused. Uncovering all the malicious decisions you've made are already coming to light with your
good faith errors. The Rick Campo decision will be next. I stand in solidarity with everyone that
wants you out. The kids you're harming, that with your tactics of ignoring, framing information, and
attacking advocates for our children, such as Miss Castro at Lantrip Elementary. Every first letter
of these sentences in this speech before my solidarity statement spells out the words you mouthed to
a parent as they walked away, which was caught on video.

[29:00–29:30]
Our next speaker is Daniel Santos. Daniel Santos. It's coming. Good evening. I'm Daniel Santos. It
is my 19th year as a public school teacher, and I have a dream. A dream in which a community
engagement committee actually engages with the community, that my school district leadership is
competent, that my school has a functioning library, all the finance.",0
15,0:30:00,0:32:00,"[30:00–30:30]
All the fine arts and 100% certified teachers that I am evaluated honestly by a legitimate
evaluation tool. Wait, that is not a dream. It is a reality to me at my new school district, not
HISD. All of it is true. I was even evaluated as a distinguished teacher last month. HISD parents,
students, and teachers deserve the same. The community must remain skeptical and critical and, above
all, engaged. Only the community has the power to make dreams come true for HISD, not a committee.

[30:30–31:00]
Thank you. Thank you. Our next speaker is Jay Sizic. Sorry. Sidjik. Sidjik. Okay. Okay. Everyone
hear me? Yeah? Uh try again. I can speak really loudly anyway, so. We must rouse the sleeping giant,
the public. Our superintendent, he's irrelevant. This isn't about him. He's small. This is about us,
the collective giant. So to all teachers, staff, students, the city of Houston.

[31:00–31:30]
and even Mayor John Whitlismeyer, we must treat livelihoods as lives because then we can finally
realize that we have been fired upon and the casualties are in the thousands and thousands and
thousands. A Houston massacre, our Boston massacre. Therefore, this isn't a series of school board
meetings, but escalations to war, a Houstonian revolution in the defense of Houston's independence
in our independent school district, and for public education as we know it, now and for future
generations. Teachers, it doesn't matter if you resign or flee to another school. This is our

[31:30–32:00]
war. It knows no boundaries. Staff, you're gonna be thrown out before the holidays again. This is
our war. It knows no morality. Students, your lives are not going to get better. This is our war. It
knows no humility. Help us. This war affects us all. Any s no educator is safe. Thank you, sir. No
employees secure. Sir. NES, no education for students. Thank you. Our next speaker is Guy Buford.
Mr. Buford. And if the next ten",0
16,0:32:00,0:34:00,"[32:00–32:30]
And if the next 10 speakers, so numbers 12 through 22, don't mind coming forward, that'd be
appreciated. Thank you. Yes, sir. Good evening. My name is Guy Buford. I've been teaching. This is
my 34th year of teaching, and my salary has been cut. You got the paper in front of you? It's been
cut. It's like before you came, I was making $81,000. The year that you came, I made $90,000. This
year I've been dropped always down to $71,000. It is. And it's it's it's a shame. It's like you took
my $34.

[32:30–33:00]
Took my 34 years, well my t 20 something years, and you just threw them out the window like it
didn't matter to me. And you know you do you know how many days I I came here in 2015 and I have
probably missed five days. I probably missed five days. But for you to take the years that we have
worked and earned so forth, and you just throw them away like they don't even matter. And I worked
every day. And it is sad. Please give me my years. You have the power to give me at least.

[33:00–33:30]
Thank you, sir. Our next speaker is Victoria Fredet. Good evening. I'm here to address the same
eighty hundred eight hundred and seventy million dollars in HIC spending that was done without the
required board approval. I cannot say this better than the first student that spoke today, but I'll
read my speech anyway. Mike Miles says, oops, but it's fine because no laws.",0
17,0:34:00,0:36:00,"[34:00–34:30]
were broken. This puts the bar of acceptability, accountability, and integrity pretty freaking low.
But what can we expect given the last year and a half of complete chaos under the current district
leadership? Not to mention when this current board vice president himself is currently being sued by
our federal government. Board, I implore you to raise the standard and hold Mike Miles accountable
because even though he doesn't think so, this is a big deal. I do have a dream that we'll soon all
wake up from this nightmare. Our community students and our teachers deserve better.

[34:30–35:00]
Thank you. And I'll let Mr. Martinez join us. Okay, our next speaker is Sarah Maller, number
thirteen. Is the mic on? Okay. I'm Sarah Maller and I have two kids in HISD, and I have a dream. I
have a dream that our district will rise above the shadows of mismanagement and financial
recklessness. I have a dream that we will reclaim our schools from the hands of Mike Miles, who
spent nearly a billion dollars without the approval from the school board. We stand at a crossroads
where transparency and accountability must guide our path.

[35:00–35:30]
forward. I have a dream where an elected board of managers takes back control, ensuring that every
dollar is spent to benefit our students and our community. I have a dream of an HISD where we can
unite to pass a transparent bond that prioritizes children's education. We stand united in front of
you to demand change to restore integrity to our district. Let's make this dream a reality. Thank
you. Thank you. And I'm thinking we have a student here.

[35:30–36:00]
um Sophie Grace Rojas. You ready to speak? Okay, come on up. Oh, Sophie. Uh hello. Oh. Hello, my uh
hello, I'm Sophie. I was in an NES school where I only did AI worksheets where I didn't even
understand what I was learning. Any um but I don't I don't do that anymore. I have moved to a new
school that is non-NES, and I'm doing great. Now",0
18,0:36:00,0:38:00,"[36:00–36:30]
Now I get to have fun while doing my work. Here I wrote a song for science class about push and
pull. Um I have to find it. I'm sorry. Um I might break your eardrums while seeing this, but push
and pull is a force we be, help us move things easily. Push away or pull things near, forces move
things here and there. Pull your chair to take your seat, push your pen to make a beat. Push and
pull, they help us see how we use them simply.

[36:30–37:00]
Poule rope or push a ball, these are forces big and small. Thank you. Okay, our next speaker is
Maria Soto. Miss Soto? Speaker number fourteen. Miss Soto? No. Elizabeth Chapman number fifteen. A
year ago, I spoke sometime.

[37:00–37:30]
Hold on, I don't think your mic's on. Pull it closer if you don't mind. Okay, let's try again. A
year ago, I spoke to you in my capacity as a teacher in HISD for more than a decade. I attempted to
call your attention to the way that the district's policies were driving away experienced, qualified
educators and making it difficult to recruit and hire new ones. Today I'm addressing you as a
parent. My five-year-old daughter at Coulter Elementary has not had a teacher in her kindergarten
class for eight weeks. It appears that she will go the rest of this academic year. Seven out of

[37:30–38:00]
ten months of instructional time with the substitute, leaving her and her classmates with
significant deficiencies in their learning at a vitally formative time. You got this. I'm returning
to you after this time to implore you to rethink the practices that are denying my child the
education that she is owed. I have the resources and privilege to compensate for the way that she is
being changed by the district, but thousands of other parents whose children are being affected in
similar ways.",0
19,0:38:00,0:40:00,"[38:30–39:00]
Thank you. Oh, okay, Miss Soto? Yes. Yes. Come on up. Thank you. Yes, ma'am. Good evening. I am
reading an extract of our advocacy group teacher.

[39:00–39:30]
and staff exit survey. A toxic work environment can have a profound impact on both personal well-
being and professional productivity. Facing constant negativity or overwhelming stress, it erodes
morale and leads to burnout. A culture of poor communication, favoritism, or lack of support stifles
collaboration. I have a dream one day that all individuals, regardless of background, do feel
valued, supported, and empowered to contribute their best work.

[39:30–40:00]
Was a victim of gaslighting, I was almost convinced by the new administration that I didn't know
what I was doing, despite my extensive work experience. The day before I resigned, my blood pressure
was one sixty over ninety-eight, and one of my eyes was blood shot.",0
20,0:40:00,0:42:00,"[40:00–40:30]
I have a dream that Mike Miles will get a heart and forgo his hard hearted legacy. I have a dream
that the Board of Managers will stand up for themselves and not be afraid to stand up to Mike Miles
and do what's right. I have a dream that scholars will get back to loving education. I have a dream
that real fine arts will return. I have a dream that teachers will be given the respect that they
deserve. I have a dream that Trump's 2025 project at Cullen go away. I have a dream that scholars be
given the respect and not have to take tone.

[40:30–41:00]
Have to take cones to the bathroom. I have a dream that F. Mike Miles will not be able to spend
almost $1 billion willy-nilly and custodians' salaries will cut. I have a dream that one day we will
be able to say, free at last, free at last. Thank God Almighty, we're free at last from you all. And
F. Mike Miles, the tyrant, and his minions. And then we will probably sing. Respect us by leaving us
alone. Get out of AJZ, go back.

[41:00–41:30]
where you belong, because y'all don't really care about us. Thank you, ma'am. Thank you, ma'am. Our
next speaker is Min Don Tran. Speaker number 17, Min Don Tran. Hi, speaking on item number two,
community engagement. I have a dream that the District Advisory Committee will be elected community
members.

[41:30–42:00]
Members, that HIIC will truly listen to all families, including the underprivileged ones whose
parents don't go on walks with board members, that the district will have true consultation with the
unions of teachers that teach your students, that teachers will have 450 minutes of planning time
every two weeks, as dictated by state law, time that is at the teachers' discretion to create
lessons, grade work, collaborate with colleagues, and conference with families. That teachers will
be valued and trusted as experts who earned a degree and hold professional licenses, and that
because of their expertise, teachers will once again have autonomy to make",0
21,0:42:00,0:44:00,"[42:30–43:00]
lessons that are appropriate for their students and have autonomy to adjust the pacing of lessons to
differentiate for diverse learners with varying skill sets, primary languages, and educational
backgrounds. Lastly, I have a dream that HISD will be governed by an elected board whose members
have a background in public education. Thank you. Our next speaker is Jasmine Turner. Good evening.
My name is Jasmine Turner, and I am the Social Action Chair for the Houston Metropolitan Alumni
Chapter of Delta Sigma Theatre Sorority Incorporated.

[43:00–43:30]
Incorporated an international public service organization. Our service area includes the Houston
Independent School District. As we gather here today, I urge you to address the critical issue of
ensuring that all teachers in our district are fully certified. Teacher certification is vital for
maintaining high educational standards and providing our students with the quality education they
deserve. I respectfully request that the board explore avenues to support and facilitate the
certification process for all educators, including professional development and opportunities for
mentorship.

[43:30–44:00]
By investing in our teachers, we ultimately invest in our students' success. Furthermore, it is
important to acknowledge the previous instances of fit of fiscal mismanagement that have impacted
our district. Transparency, accountability are essential as we move forward. I urge the board to
commit stronger financial oversight to prevent further mismanagement. Thank you for your time. Thank
you. Our next speaker is Christy Brewster, Speaker 19.",0
22,0:44:00,0:46:00,"[44:00–44:30]
I'm speaking of item two, community engagement. Community engagement, for real, or is it just the
chosen community that you all engage in? The private invitations to the so-called PTOs that you want
to talk to, the pro mile organizations uh that you may want to speak with, or you just engage and to
engage with yourselves and just checking the box. C B O M, your right now, is killing your later on.

[44:30–45:00]
You not doing anything. You rubber stamping everything he wants. You all had the nerve to even give
him a bonus. And you agree to every termination he brings up. So forget the later on. No political
careers. Forget that. No board appointments. Forget that. And any land that you may steal from us,
you won't get any kind of real estate advancement. Forget that. Thank you for all that you're doing,
because you're helping us. See, we the community, we're still walking and talking. I have a drink.
We're gonna get our local control back.

[45:00–45:30]
Thank you. Our next speaker is Jessica Dugan. I find it so funny that you wanted us to give you $4.4
billion of tax dollars when you can't even account for 870 million bucks. This superintendent is
constantly having to defend himself on how he's not breaking the law. And you, the board,

[45:30–46:00]
was supposed to approve this and rubber stamp everything, and it's even more suspicious that you
haven't. The community message has been clear. Fire Mike Miles, who continues to fleece our
community, and then only then and only then will we work with you to do right by our kids. And what
since I have 30 seconds left, I'll talk about special ed. I've got a kid that's supposed to start
next year. The special ed procedures are even harder than ever. And the only reason I missed last
month is because my",0
23,0:46:00,0:48:00,"[46:00–46:30]
kid got kicked off of United Healthcare because there's no place in Houston that United Healthcare
will cover to send him to therapy. It's been in therapy for two years. And now Mike Miles has gotten
all the teachers to be on United Healthcare. Thank you, ma'am. And I don't think who are against
this take didn't care about this takeover. Thank you, ma'am. Ma'am, your time is up. Ma'am, thank
you. Our next speaker is Sarah Terrell. Yes, ma'am.

[47:00–47:30]
You are being told to sweep potential fraud under the rug. This was circumventing policy. This was
not skipping a step. Emphasizing budget compliance, Miles insists that you have no responsibility
for protecting us from waste and fraud. He tells you to reward his failure with even less oversight,
and you know this is wrong. A systemic 16 month error in cash disbursements is likely a material
weakness.

[47:30–48:00]
Weakness. It reveals a serious weakness in the control environment. If the tone at the top is that
compliance with financial controls is not important, the entity is open to fraud. This is how you
get a control failure that lasts 16 months. This is how you get Enron. Groupthink sets in and people
lose their critical ethical perspective. Miles subdues you with a limited audit that Mrs. Elizondo
refers to as it did come back. It's not a refusal.",0
