chunk_id,window_start,window_end,text,binary_hit,confidence
17,0:34:00,0:36:00,"[34:00–34:30]
Five points for the state, twenty-three for HISD. English one, five points, and that would be good
enough, but that uh not that I wish the state goes down, but they did go down in English one, so we
closed the gap with the state seven points. English two also seven points, and then we close the gap
with the state in U.S. history by seven points, because we went up four and they went down three. Um
and then this is probably the biggest uh indicator of success for our kids. Let's just take

[34:30–35:00]
algebra one, for example. Back in 2023, we were 11 points behind the state average, as you can see
there. 11 points behind. And in just two years, not only did we catch up 11 points, we passed the
state by four in just two years. Our Hispanic students, by the way, we we're gonna give you a lot
more data on the subgroups, but just one example: Hispanic students hit a 50.

[35:00–35:30]
Hit a 50% on algebra meets and exceeds, they beat the state average. So that's a sort of
performance. And here, let me just stop for a minute to say what this actually means. Unless people
forget that these are just numbers. And behind these numbers, though, are real kids and teachers who
got these scores. Good reason Houston put out a report about six or seven months ago, and that
report was about livable wage. Kids who graduated, the graduate

[35:30–36:00]
The graduates in this area who graduated in 2017, six years later, did they have a livable wage if
they were in Houston? And the answer is only 17% had a livable wage if they graduated in the greater
Houston area. Only 17% had a livable wage. And in that report, they said, what can we do about that?
Well, one, you can start earlier and make sure your elementary and middle schools do reading,
writing, math, and get them to grade level. But particularly, algebra one.",1,5
18,0:36:00,0:38:00,"[36:00–36:30]
And eighth grade English. Algebra one and eighth grade English. Why? Because if you can do algebra
one, you have a better chance of a high wage, high skill, high demand job in the year 2035, 2030.
That's the difference. So when you see numbers like this where we're beating the state average, when
we grow 17 points, then you know we are changing the trajectory for kids. They will have a better
chance at a high wage, high level, high skill job.

[36:30–37:00]
They are unstoppable, and that's a fact. Let's talk about the next uh the three through eight star
results. Because again, it's not just algebra one and English. Let's start earlier. By the way,
algebra one 17-point growth. Look at our eighth-grade math growth last year. Six to eight eight
points last year. Those kids took the algebra test this year. That's why it's such a a great growth
in algebra one. I mean, and also this year.

[37:00–37:30]
the algebra students did well and the teachers did well. Let's look at the third through eighth
grade exam. I'm going to be fast with this. Uh I know this is a lot of data on the slide. Let me
just show you a couple things to focus on. I'll use my cursor. The things to focus on are just a
couple things. This column is where we started. And note that this column is behind the state in
every single subject.

[37:30–38:00]
Subject. So we're behind. And then you look at this column, which is what we did this year, and you
notice that we beat last year in every single test. Except fifth grade, we tied. The only other
thing I would point out is this. The far right shows how much we gained on the state. So the state
improved in some, went down in others. You can see that this column.",1,5
19,0:38:00,0:40:00,"[38:30–39:00]
Especially in math, the state struggled. Um we improved in everything, but by a lot. So much so that
for the first time in math, four out of the six exams, we beat or tied the state average. We beat
the state average, yes. And we are one point off in eighth grade math and one point off in fourth
grade math. In reading, we're behind the state average, yes, but look at how far we've

[39:00–39:30]
gained, and we are now within striking distance. We might even hit that next year. So the kids did
great. Let me just say one more time. Even in elementary school, more kids are reading at grade
level, not a little bit more. A lot more kids are reading at grade level than they did two years
ago. A lot more kids are doing math at grade level than they did two years ago. We're gonna
calculate the thousands and thousands of kids who are who fall in that bucket.

[39:30–40:00]
but a lot more. This intervention is working, the transformation is working, and not only that, by
the way, in the in the high school exams, and I haven't looked at uh elementary yet, but in the high
school exam, we're in four out of the five exams, we're above the achievement level that this
district scored in 2019 pre COVID. So not only did we gain the COVID loss back, but we also did
better than the pre COVID scores. So",1,5
20,0:40:00,0:42:00,"[40:00–40:30]
That is the success of the the SAR exam. I know that's preliminary. Uh who has the first question?
Board members, any questions? Go ahead. You got it This is fantastic. Thank you. Um tell me about
biology. What why are those numbers so dramatic in biology? I I'd I'd love to understand that a
little bit better. Yeah, there are there are two two reasons. Uh last year to this year, it's just
good effective teaching and kids up.

[40:30–41:00]
kids applying themselves. The first year, so this year we went up nine points. The state also went
up five points, I believe, or four points. So the state did well, we did better. So the same number
of kids, the same tenth graders this year, tenth graders last year. From the first year, instead of
ninth graders taking it, the tenth many more we delayed many kids from taking it in ninth grade. Not
all schools had a choice, ninth or tenth grade, and more of them chose and we encouraged them to

[41:00–41:30]
choose to do biology in tenth grade. So that gave some of the kids a year more learning English and
being able to tackle that test. The state allows you to take it in ninth or tenth grade. So that
first year, the growth, part of it was the instruction, part of it was that strategy. This year it's
all about instruction and kids just doing better. Anybody else? I'd just like to do one shout out
that you uh missed, which was the parent.

[41:30–42:00]
Missed, which was the parents. Congratulations to HIC parents for their students' achievements and
the teachers' achievements. This is a it's a team effort. It's not just one person or one teacher,
but it's a village that makes this happen, and I want to thank those folks as well. Thank you. Yeah.
And if I could, I I'm remiss too, because yes, the parents, and I've uh we should praise this kids
because that's actually their scores, their work, and the teachers who are the most impactful on a
teach on a child's education.",0,5
21,0:42:00,0:44:00,"[42:30–43:00]
But sir, you're you're absolutely right. And that means we also need to thank our principals and the
whole leadership team who has done really good work to try to get this to happen. So thank you, team
over there. Anything else, sir? I think we're good on that. One more? Okay, go ahead. Sorry. Thank
you. The you noted that the the growth previous to this, I think that the the was it the state like
baseline growth or average growth was about two point.

[43:00–43:30]
Growth was about two points a year, right? So we're so did I hear that right? So we're seeing just
dramatic growth here. Could you make this real for me in that, you know, what does this mean for a
kid when they're growing this much? You know, the the I there's something about the story there
around getting away from just the data, two points, and and and seeing this fantastic growth. Like
what does this mean for our kids? I yeah, I thanks for asking it. I I think I mean I answered a
little bit, but I I think more specifically is what you're asking, and and I I think it means this.

[43:30–44:00]
When you have a student who is having success in reading early, fourth grade, fifth grade, sixth
grade, that is going to compound. They already not only feel more successful, that success and that
feeling of success translates to their other subjects and translates to the next grade. Teachers
will tell you too, there are many teachers at the high school and ninth grade said these eighth
graders coming in, it was easier to teach because they already knew the material.",0,5
22,0:44:00,0:46:00,"[44:00–44:30]
that they didn't have as far to travel. So I, teacher in ninth grade, was able to get even better
effect. And so for the kids, that just grows. That feeling of success in school grows. It's only
been two years, but that's you we can already see that. That there's a compounding effect when you
can read. And ultimately, like I said, ultimately, I'm gonna have a better uh chance at a high wage,
high skill, high demand job. Ultimately,

[44:30–45:00]
Ultimately, I'm gonna have a quality of life and a and a livable wage. Not just a livable wage, but
a professional wage. Well, Superintendent, I I do see behind you we have Tamaya Curtis who is sh who
is here. Hello and welcome. Please be recognized.

[45:00–45:30]
Yeah, great job. We read your uh your little bit of your bio, and your your grandmother represented
you well. Okay, so uh next up uh you're gonna be uh Superintendent Miles is gonna present the board
monitoring update on goal prog goal three progress measure three point one and goal progress measure
four point three and the constraint three constraint three progress measures. Right? Yes, sir. A lot
of that.

[45:30–46:00]
We have more slides coming up. Who's doing that? Okay.",0,5
23,0:46:00,0:48:00,"[47:00–47:30]
Just just so that I don't think I'd like to have it. Yes, but please um create an explanation.

[47:30–48:00]
All right, good afternoon, board, community. Um today we'll be doing goal progress measure three
point one and four point three. Um for the new board members, my name is Justin Smith. I am the
executive director of assessment, accountability, and compliance um here at HISD.",0,5
24,0:48:00,0:50:00,"[48:00–48:30]
Just want to ground us in what the actual overall goal is for three. That goal is around the
percentage of students who are graduating TSI ready with a IBC, which is an industry industry based
certification, and growing that from 11% to 26%. How we measure that, one of the indicators that we
have is the 11 graders that are meeting TSI readiness certification in SAT A C T or TSA T S IA in
both reading and math.

[48:30–49:00]
So our target for this GPM started, we started at 15%, but our target for this year is 17. Our end
of the year preliminary data shows that we have already exceeded that. We're at 20% that have met in
both English and reading and math. And so we have more data still coming in because students are
still allowed to take SAT, ACT. So we only can go up from here, but we've already hit our overall
target for the end of the year.

[49:00–49:30]
We just also wanted to show you this data split out by reading math separately. And so you can see
that both reading, if you look at the far end, both uh end of the year, for reading and math, we've
already exceeded the target. Um for reading, we've exceeded more. We're actually at 38%, and for
math, we're at 22%. Just to re ground us, the reason that we're at 20 now is because the goal is to
be uh to to leet in both.

[49:30–50:00]
Okay, and now we're actually gonna go into goal four, four point three, with Deputy Chief Stacey
Vinson. Before you add any questions about that, first one. Okay, great. All right, good evening,
everyone. Um I'm here to report on the middle of the year progress for goal four, which is measuring
students with disabilities in grades four through eight, who actually um made um growth.",1,5
25,0:50:00,0:52:00,"[50:00–50:30]
growth one performance level in either reading or math and so we look at the GPM 4.3 which is really
feeds into us cr um meeting that progress measure. And so as you can see on the slide that we are um
from middle of year middle of year we are um moving forward in our growth and we have actually
surpassed our growth. Our actual preliminary scores for the end of year is are

[51:00–51:30]
So we'll get that updated for you. But as you can see, we're already achieving past the goal we set
for end of year based on our preliminary scores. And so on the next slide, you will see that looking
at our middle of year data for 23-24 and middle of year for 24-25, all student groups have surpassed
that score and have had.

[51:30–52:00]
achievement. We specifically, if you'll look at the next slide, exhibit five breaks down that
achievement for between reading and math. And as you can see, the students who met that grade level
standard actually achieved higher in reading than in math in this area. Do you have any questions?
Thank you. All right, thank you.",1,5
26,0:52:00,0:54:00,"[52:00–52:30]
All right, I'll close this out by giving you all an update. My name is Alyssa Murray, Deputy Chief
of Academics, on constraint 3.1. Constraint 3.1 says that the superintendent shall not make
significant changes directly or indirectly to magnet or other specialized programming or school
options without first conducting and communicating to the board and the community an analysis. I
want to just briefly share the process that we take to ensure.

[52:30–53:00]
that we have captured all changes and that we inform you and the community of any changes that need
to be made. In the fall, we run a centralized process for campuses to submit any intended program
changes that would go into effect the following year. The changes are then vetted by the
superintendent, chief of schools team, chief academic officer, and the division chiefs. And then the
impact analyses are compiled, submitted, and any change requests that do require a modification to a
magnet program are submitted as board items for a

[53:00–53:30]
vote. So we do that in the fall so that families can see when the school choice application opens
the most current and up to date list of program offerings for the following school year. Then
throughout the year, as needed, there may also be other changes that come up. And if those happen,
we run a much shorter modified process, submit and compile those analyses as well. And my report
just serves to show that we have submitted eight impact analyses this year and have not breached
constraints.

[53:30–54:00]
Breached constraint 3.1. Any questions? Okay, looks good. No breaches uh is good, clearly. Thank
you. Okay, we will uh any other comments or questions from uh board members? Okay, great. Uh we will
um now hear public comment from public officials, student speakers, speakers wishing to address the
superintendent's reports uh and agenda items one and two. Please note that Spanish live camp
captioning is available for those viewing the meeting via live stream.",0,5
