chunk_id,window_start,window_end,text,binary_hit
10,0:20:00,0:22:00,"[20:00–20:30]
Representing linear middle school. The fact that you can have teachers who have not gone through
it's a teaching degree is not okay. If you have teachers in there that are not qualified to teach,
that's not okay. You might have a math teacher that knows as much math as you, and that just doesn't
sound right. And about the libraries, we gotta get on that. Not having a library in every school,
even if they have enough funding for it, is wrong. That's just wrong. Some kids don't have the
privilege to have books.

[20:30–21:00]
at home, let alone maybe some good books that will help them with their learning. And if you have
kids that aren't passing the reading star or aren't passing reading quizzes because they don't have
books at school, that's wrong. Taking books out of a school is like taking flowers out of a garden.
It doesn't make sense and it never thank you. Our next speaker is Ella Taylor. I don't think she's
here. So there are n is Ella Taylor.

[21:30–22:00]
here? No. Okay. William Treadnik, and then William Rig Wrigley, and then Sebastian Wu. William
Treadnick. You're good. No rest. Hello, my name is William Trednik, and I'm sixth grade at Pershing
Middle School. In the past 17 weeks, my first at Pershing, we've had three different principals
multiple schedule changes for unknown reasons and the issues with abusing the power of
administrative leave. Recently, our guitar teacher, Dr. Sarr, who is liked by students and parents
for his straightforward teaching style, was put on an administrative leave for unknown reasons. In
this case, when you take out a teacher,",0
11,0:22:00,0:24:00,"[22:00–22:30]
you take out a program nobody has informed us what the future of the guitar program is Pershing is a
magnet school and you remove the people that make a special like Dr. Sir the only thing remains is
garbage also known as the mind numbing curriculum that consists of packets and tests created by Mr.
Miles and his team. The thing that keeps me coming to my school is my excellent teachers. The thing
that makes me want to leave is this terrible curriculum. The board of managers will remove Mr. Miles
and reinstate Dr. Sarr as soon as possible for the good of students, teachers and families in
education. Thank you. Our next speaker is William Ripley

[22:30–23:00]
Yes, sir. Hello, my name is William Wrigley, and I am a student from at Harvard Elementary. Today
you're going to decide if you will fire my principal, Dr. C. Before you vote, I want to tell you how
much she loves her students and she always tried to do what's best for us. She's kind-hearted and
was a good leader for our school. All of our teachers work hard to make sure that they are teaching
us how to be principled and smart. When you suddenly take out the entire Harvard leader team.

[23:00–23:30]
it causes confusion and makes it harder for everyone to do their job. And this doesn't just happen
at a school. There are uh has been lots of new stuff at a school this year, and not all of it has
been good. I have DOLs every day for every subject that take up a lot of time, which could have been
spent learning. The DOLs are timed and graded, which is very stressful. I'm trying to do my best.
Please make sure you treat our principals and our teachers better so I can't.

[23:30–24:00]
Our next speaker is Sebastian Wu. Yes, sir. Hi, my hi, my name is Sebastian Wu, and I go to Mandarin
Immersion Magnet School. Mr. Miles on the board, I kindly ask that you bring back our teacher, Mr.
Thomas Samson, back from leave. The Samson was put on leave at the student allegedly attacked him
and he defended himself. The Samson was an amazing teacher who would always give us who would always
give us cool projects.",0
12,0:24:00,0:26:00,"[24:00–24:30]
He made sure that we actually knew we were learning, and he was the first art teacher that I had who
actually made me want to learn art. This whole event has been shrouded in mystery, which I
understand it's to protect to protect the privacy of everyone involves. However, I would like a
better answer than if you didn't see it, it didn't happen, which is what we've been told. I would
like Mr. Sampson to either return or for him at least be able to teach again. Please, Mr. Miles on
the board, I ask that you bring up one of our favorite teachers and let us enjoy art again. Thank
you.

[24:30–25:00]
is Sahani Dewart and I understand she's on Zoom. Yes, ma'am. We can see you. Go ahead. You can go
ahead. Can you hear me? Go ahead. Oh, you're on mute. You're on mute. You're on mute. Yeah. Sahani?
Yeah, that would be whoever that was.

[25:30–26:00]
We need more than standardized testing. Okay. So honey, you want to start from the beginning? We
missed you until you got to the follow la la la part. So start at the beginning. Okay. You deck the
halls with libraries. We can hear you. Go ahead. All schools deserve them truly.",0
13,0:26:00,0:28:00,"[26:00–26:30]
pa la la la la la la la la Miles only cares about money pa la la la la la la la la la stop the lives
there's been so many pa la la la la la la la la we need more than standardized testing pa la la la
la la la la la bring back books and stop the firing pa la la la la la la la uncertified are the
teachers you're hiring pa la la la la la la la la HISD you need to stop the storying fa la la la la
la la la la'tis the season to be jolly and the take over and fire Mike Miles now white

[26:30–27:00]
Miles, not librarians. Thank you. Okay. We will now call um in person speakers the microphone for
the school first public hearing and for agenda item one. Um the first adult speaker is Maria Benzon.
Ms. Benzon? Yes, ma'am. Hi, my name is Dr. Maria Ben.

[27:00–27:30]
Is Dr. Maria Benzon and I'm speaking on item one. GPM 4.3 measures students with disabilities
projected to meet grade levels in math or reading. But let's get real. Are you only cherry picking
the better subject? Because if Go 4 is about improving domain two, Part A, a jump in math paired
with a dramatic drop in reading won't get us there. I took the liberty of averaging the math and
reading projections in Exhibit 6 and 7. For all students, 22% were projected to meet grade level in
reading, 17% in math. That averages to 19.5%.

[27:30–28:00]
Not the 27% you're reporting. Subgroup comparisons show discrepancies of 6 to 11 points, impacting
up to 860 students. The math isn't mathing. Assuming the public will blindly accept the scoreboard
as truth insults our intelligence. So which is it? Is your data wrong, or are you intentionally
misleading us? Transparency is not optional. It's your next speaker is Claude Bittner.",1
14,0:28:00,0:30:00,"[28:00–28:30]
Yes, sir. Hi. My name is Claude Bittner, HISD parent and graduate, and I'm speaking on item one.
Let's talk about the so-called achievement data for students with disabilities. While Superintendent
Miles may be eager to pat himself on the back, the facts demand a more nuanced examination. The data
show an increase from 11% to 27% at beginning of year testing from 2023 to 24. Before we break out
the champagne,

[28:30–29:00]
let's consider this. What we're seeing is likely the testing effect, where students improve because
they better understand the test, not because of miraculous instruction. Variation of testing
conditions from language barriers such as testing students in English when they're used to
instruction in Spanish, to environmental challenges like last year's freeze have skewed these
numbers. This isn't improvement, but adaptation. And adaptation is not the same as achievement.
Beware of interpreting flawed data. Thank you. Thank you, sir. Our next speaker is Diana Candida.

[29:00–29:30]
Candida. Yes, ma'am. Hello, my name is Diana Candida speaking on agenda item one. Board of managers,
in order for you to monitor progress, you need to have high quality data which provides context and
measures the correct things in a way that makes sense. The data in the agenda packet is not a good
assessment of what's happening now and is not a predictor of the future. It doesn't give a complete
picture. For example, how many students with disabilities are there now versus the last two years?
Several mothers I know opted.",1
15,0:30:00,0:32:00,"[30:00–30:30]
Some mothers I know opted for private schools because HISD could no longer meet their children's
needs. I suspect that the majority of the SWD's children who left HISD are the ones who were
struggling the most. That means any growth shown is not an actual improvement. Also, why is the
score in reading or math being used? Look at the information critically and fire Mike Miles. Thank
you. Thank you. Our next speaker is Judith Cruz. Is Ms. Cruz here? Is Ms. Cruz here? I don't see
her. Okay.

[30:30–31:00]
Our next speaker is Katherine Donas. Hi, Kathryn Donas. On the twelfth day of takeover, Mike Miles
sent to me. Twelve students skipping, eleven families fleeing, ten schools of freezing, nine
strangers teaching, eight months of marching, seven bikes of spinning, six slides of lying, five
cones to a pee, four burn books, three sick kids, two years lost, and detained.

[31:00–31:30]
Loss and detention in libraries. Thank you, Sean, for the write up. Uh, you don't really care about
the children miles. What we, the community, continue to notice is that you seem more interest in
being a dictator and grooming others like Luz Mortinas and any NES appointed principals to be just
like you. What you did was put together unearned, highly paid management teams to help you create a
toxic work environment.

[31:30–32:00]
Thank you. Our next speaker is Catherine Estes. Ms. Estes. Catherine Estes. Catherine Estes. Yes,
sorry. Yes, ma'am. Hi, good evening. My name is Catherine Estes, and I'm the parent of two HISD
students. I'm here once again to express my disappointment in two areas lack of focus to support
educators and lack of parent engagement in the changes. We keep hearing about high quality
education, but we can only see that this, at least from my experience,",0
16,0:32:00,0:34:00,"[32:00–32:30]
has been a way to weaponize teacher observations and fill my children's backpacks with worksheets.
Good Reason Houston recently highlighted the concern over experienced teacher retention in Houston,
and I was overjoyed to hear an organization focus on this metric because it's been a gaping hole of
focus in this administration and the board of manager data. I continue to look for reasonable data.
I'm a data-driven person, I'm a member of industry, I am a supporter of Houston being successful.
Please get parent engagement in.

[32:30–33:00]
the conversations. What's happening now is not working. We need data. We need a conversation,
please. Thank you. Thank you. Our next speaker is Cheryl Hensley. Cheryl Hensley. Ma'am, in the
purple, this is your first warning. Miss Hensley. Miss Hensley. Yes, ma'am. Good evening. I've seen
many different reading programs with new adoptions for the last 39 years.

[33:00–33:30]
Disk star, whole language, open courts, bounce poster reading, guided reading, and now amplify. Each
one of them included their own solution or the common terms that you're talking about in your data,
the teaching their kids to read. All of these programs included reading books. But one person or one
program doesn't fit everybody. Within each program, a seasoned teacher creates their own bag of
tricks that will differentiate reading. They use what's given and they supplement. All that they are
doing is reinventing the wheel with the science of reading.",1
17,0:34:00,0:36:00,"[34:00–34:30]
Science of Reading has incorporated pillars that does not allow the use of books. It dictates
through slides and chopping up into test prep. Books are for kids, especially for the ESL or the
special populations. They look at the pictures, they decide what the vocabulary is, they use it all
to comprehend. They build fluency. Librarians give books are essential part for every reading
program. Denying them books is detrimental to all these kids. Thank you. Thank you, ma'am. Our next
speaker is Dr. Ruth Copper.

[34:30–35:00]
Dr. Ruth Kaufman Lack. Yes, ma'am. Ms. Mominy, um, goal 4.3 focus on the performance of special
education students. The teachers of those students have requested uh legal guidance from you because
you're an attorney about the federal law that they're going to violate during the IRT observations.
Um they can either violate FERPA and tell the observers who do not have a legitimate educational
interest which students have 504s or IEPs that allow them to not.

[35:00–35:30]
be doing something, doing something different than the other kids, like out of their head seat or
have their head down. Or they can violate IDEA by not following the 504 or the IEP that and
requiring those students to do what everyone else is doing so that the teacher doesn't get scored
down and lose their job. Um so either way, the federal law is violated, and the question is can you
clarify which one is your preference and how will you protect teachers from liability? Thank you,
Bachelor Reeves.

[35:30–36:00]
Thank you, ma'am. Our next speaker is Ruth Kravitz. I'm sorry. Oh, we're not we we're not. We're
doing we're doing the first two agenda items first. It's not agenda item one. What is your name?
We're not to you yet. Okay. Uh Mrs. Kravitz. And then I saw Judith Cruz come in.",0
18,0:36:00,0:38:00,"[36:00–36:30]
so we'll get you next, okay? Yes, ma'am. Thank you for your service. I know that all of you here are
happy to see that I could walk well. I just, I'm sorry, I missed last month because I was having
partial knee replacement. So thank you for your good thoughts. Last month, HISD proposed selling 18
properties and redirecting funds, redirected funds from the Capital Renovations Fund to the General
Fund. Proceeds meant for critical updates like HVAC repairs could instead fund bloated salaries and
wasteful spending.

[36:30–37:00]
Selling assets for recurring costs is like selling the family jewels to pay the light bill. It's
time to fire Mike Miles. In classrooms, kids need kids need time to read real books and teachers
need the flexibility to teach, remediate, and challenge students. Why did you kick out the literacy
volunteers and mentors? Our child children should be nurtured and inspired to love learning. How
many more teachers, parents, school psychologists, and researchers need to speak before this harm
stops? Parents, will you fight back by boycotting school for one day this winter? Join community
voices.

[37:00–37:30]
Voices. Thank you. Judith Cruz. Yes, Ms. Cruz. Buenas noches, thank you for continuing to progress
monitor student outcomes. For Gold Progress Measure 3.3, the disparities disparities between racial
student groups is vast and concerning. I would like to know how the key actions are addressing
racial achievement gaps specifically. I also want to address CH local and agenda item number four. I
am unclear why these projects are just now being brought.

[37:30–38:00]
to the board when CH Local has always required cooperative agreements to be approved by the board.
Lastly, I want to draw attention to the budget amendment. How much was initially estimated for
recapture for FY25? Based on what I can see on this budget document, it looks like zero. I hope I am
reading it incorrectly. And additionally, the hundred and twenty five billi million, sorry, hundred
and twenty five million being moved this month, where is it coming from? That's also unclear. I
respectfully ask the board to help address these questions. Gracias. Thank you. Our next speaker is
Bridget Kushiama.",0
19,0:38:00,0:40:00,"[38:30–39:00]
Bridget Kushiama. Kushiyama, no? Uh Sean Leader? Mr. Leader? Yes, sir. Hello. Uh so Sean Leader, a
Pershing alum. Obviously, Pershing has endured six leadership changes in the past year. Abrupt
removal of four assistant principals, beloved teachers are resigning, being placed on leave,
creating chaos. It's a very stressful organization. But chaos is how you lead, isn't that correct?
Your chief of staff already left.

[39:00–39:30]
after one year? When your bond failed, was it because they couldn't grift that money? Your last
chief of staff only left you in Dallas when they went to federal prison for stealing over $700,000.
Is it gonna be the similar case here again? I know you don't learn from your mistakes because you
never think you make any, but like alright. But then I'm just gonna go to why are you not doing the
Zoom anymore? There are so many children and parents that need to use the Zoom to be able to speak
to. You're not from this community, you don't want to be a part of it, very clear. So why don't you
want to listen to us? I mean, you are such a one track mind on how you

[39:30–40:00]
can finance and embridge yourself. You don't listen to us, you should leave. Uh smile away. Thank
you. Thank you. Our next speaker is Brooke Longoria. What were you saying just now, Ms. Ms.
Longoria? Ma'am in the red shirt. This is your this this is your first warning. Yes, Miss Longoria,
please go ahead. Good evening. Uh I'm Brooke Longoria, and this is the last month that I can refer
to myself as an HISD parent. Uh in the new year, my children will be attending private school. Um I",0
20,0:40:00,0:42:00,"[40:00–40:30]
I'm here tonight to speak to progress measures as I usually do, and once again state that these
progress measures do not represent a well-rounded education. They do not carry the weight that you
wish that they did. Ms. Bandy, when you talk about your own child and your hope for their future, I
personally find it incredibly relatable. I have very similar goals for my children. And HISD, in my
personal opinion, will not prepare my children for the future I want. Private school was never our
first choice. My husband's a product of HISD. I always intended for my

[40:30–41:00]
children to be graduates of HISD, and we are heartbroken to leave. Um, Mr. Miles, I have a
fundamental disagreement with your approach to education. Slides in pre K are wrong. Removing books
from English language arts is wrong. Teaching science via Zoom is wrong. Thank you. Our next speaker
is Miriam Lopez. Miss Lopez? Yes, ma'am. And after Miss Lopez, um, I've got Lydia Luce and then
Sarah Lyons and then Brandi McDaniel.

[41:00–41:30]
And then Brandy McDaniel. Spanyol. Okay, Miss Lopez, please go ahead.

[41:30–42:00]
The impact physical and mental that suffering our sick maestration and personality is evident. Okay.
Where was the time that was promised to us? Our school is part of the",0
21,0:42:00,0:44:00,"[42:30–43:00]
21 unique and special schools. Evil, lying, and abusive is how you would describe the president
administration. Stress, sadness, and doubt is what is felt in the environment. Between teachers and
staff, we have last seven total. Mr. Miles, did you pay attention to our nurse at the last meeting?
You just ignored her. The physical and mental impact that our children, teachers, and staff suffer
under this administration is evident. Why having qualified person in our school was some with
someone with no experience as a director? If we if we who

[43:00–43:30]
are SUS SUS are going through this, imagine those who are in NES. Um, is the purpose of this
administration for the autonomous schools to lose their autonomy in order to integrate them into the
NES list? Thank you. I'm speaking on behalf of every person and entity.

[43:30–44:00]
that values good public schools. The students and their families, each of whom has dreams and
aspirations, that HISD schools will be a stepping stone to a productive and satisfying career. Then
the private sector, which relies heavily on the high quality of HISD graduates to fill jobs. Last
but not least, our democratic system of government depends on educated and engaged citizens to elect
officials who will govern in their best interests. It distresses me to hear the high number of
families that have left HISD schools and the very",0
22,0:44:00,0:46:00,"[44:00–44:30]
high number of excellent teachers and administrators who have left the district, either quitting in
frustration that their freedom to teach is being undermined by a rigid system of rote learning or
being forced out for not parroting NES doctrine. Why would an unelected superintendent and board of
managers responsible for the largest school system in Texas and the eighth largest in the U.S. The
answer is this is part of the playbook for Governor Apples to say from school vouchers.

[44:30–45:00]
Thank you. Thank you. Your time is up. Thank you. Our next speaker is Brandy McDaniel. Brandy
McDaniel. Ms. McDaniel. Yes, ma'am. Good evening. In reviewing district progress toward goals,
please consider whether any gains are sustainable with our current rate of teacher turnover. A
recent four year study conducted by UT revealed these key findings on teacher turnover. Turnover
exacerbated.

[45:00–45:30]
Exacerbated inequalities. Turnover damaged the social networks and relationships that teachers
relied upon for support. Turnover disrupted the shared meanings and goals within teacher teams and
across schools, which were necessary for improvement. Turnover depleted institutional memory and
impeded the ability of teachers to engage in problem solving and learning collectively. Turnover
destabilized schools by undermining the organizational conditions necessary for school improvement.
Even effective reforms were undermined by breaking.

[45:30–46:00]
up teaching teams. I will email this report and his recommendations to you after the meeting. Our
kids, our schools. Our next speaker is Nancy Potish. Is she here? No. Our next speaker is Lisa
Robinson. And she'll be followed by Jay Sisdezik. Sorry. And Denise Wilburne and then Michelle
Williams. Yes, ma'am. Ms. Robinson. When I was a middle school ELA teacher, my",1
23,0:46:00,0:48:00,"[46:00–46:30]
primary strategy was to meet each of my students where they were in their reading and writing skills
and then go from there. For the special ed students in my classroom, this approach worked because we
built on what they had already mastered. I also followed all accommodations required in their IEPs.
My goal was to create a supportive environment where students could grow academically, socially, and
emotionally. Your progress report states your primary strategy for meeting the needs of students
with disabilities is to provide.

[47:00–47:30]
quote, access to the same rigorous content as their non disabled peers. Your report makes no mention
of federally required services and accommodations. How will I HISD ever meet the goals that you have
laid out in your progress report when teachers are not able to meet our special ed students' needs?
It will be impossible if we are using relying on subpar in a classroom environment designed to raise
anxiety and question enthusiasm. Thank you, ma'am. Thank you.

[47:30–48:00]
Our next speaker is Jay Sysdick. Sorry. And he'll be followed by Denise Wilburne, Michelle Williams,
Lauren Zentz, and then a few Zoom speakers. Yes, sir. Okay. NES, no educator is safe, no employee is
secure. How dare you sit here and act like you're helping our kids while you tear apart our schools,
our communities, our loved ones. Every cut, every injury to our minds, bodies, and spirits, every
ignored silenced voice makes all of your efforts nothing more.",0
