chunk_id,window_start,window_end,text,binary_hit
10,0:20:00,0:22:00,"[20:00–20:30]
Competition being prioritized more than healthy collaboration. Classrooms are being micromanaged
with scripted lessons that don't give students the individual the individualized mentorship they
need. Is this what success looks like? Is this what learning is? I urge this board to genuinely put
students first and reconsider. Thank you. Our next speaker is Eliana Gottlieb. Good evening. My name
is Eliana Gottlieb.

[20:30–21:00]
Gottlieb. I'm here to ask for guidance on how DOLs should be graded. I've been talking to other
students and teachers, and there's confusion district wide. Here's my personal story about DOLs and
math. Most of my algebra class is uh is a lecture and a follow up worksheet. We typically have five
to ten minutes left to do our DOL. The DOLs are always exactly five questions and are about what we
learned that day. Getting one wrong is an 80 and two wrong is a 60. My teacher uses these DOL grades
as a significant portion of the final grade. Even if we do well on the regular tests and quizzes, a
few bad DOLs tank our grades. This has made math extremely strong.

[21:30–22:00]
Math extremely stressful for me and my friends, and what was once a fun and interesting subject for
me is now one that I do not enjoy. I have heard at some schools DOLs are as much as 60% of the final
grade. They are not tests. Please understand your lack of guidance here is negatively affecting the
learning environment. Please provide guidance on if DOLs should be graded and how much of the final
grade they should be. Thank you. Thank you. There's no more student speakers, right? And none on
Zoom. Okay.",1
11,0:22:00,0:24:00,"[22:00–22:30]
Okay. So we're gonna switch to our um adult speakers. Um, oh Angie, you have arrived. I'm
recognizing that. You've been here for a while. Okay, um we're gonna start with uh William Morphe,
who's identified as speaker number one, and then I have speakers through number eight, but if number
through ten can come forward and then we'll we'll progress through the numbers. So start if you're
speaker number one, please come on up. And you can go ahead. Thank you, and thank you all for your
service. Uh I'm here.

[22:30–23:00]
Service. I'm here to echo what a lot of these kids are saying with an issue that's going on at my
students' school. I'm a parent at the Wharton Dual Language Academy, and we have a problem with
teachers leaving.

[23:00–23:30]
They're part of our family, and Wharton is better when it stands together as family. But we need to
keep these teachers around, and to the extent the evaluation system is causing them to move out,
something is wrong. There's an incongruity there. We need to keep good teachers in our school, and
we need some flexibility in helping them if there's some way that they're somehow falling short.
Although, as parents, it's tough for us to see it, to be quite candid with you. They've been around
a while. But we need them to stay with us, and we need to do something about that. Thank you. Thank
you.

[23:30–24:00]
Okay, speaker number two. Uh speaker number two of Group A. So the next speaker I have is Michelle
Williams, followed by Dana Serrano and Trista Bishop Watt. So Miss Williams, please.",0
12,0:24:00,0:26:00,"[24:00–24:30]
Michelle Williams speaking on behalf of myself and other teachers with 10 or more years of certified
teaching experience. I've worked under many evaluation systems, but TS is by far the worst I've ever
seen. It's inequitable. It penalizes teachers with high achieving students, emerging bilingual
students, and frankly, parents of children. Teachers don't know how to improve because math tests
didn't align to the Texas curriculum. Teachers who teach multiple subjects, such as math,

[24:30–25:00]
and science are responsible for MAPSTAR and the campus improvement plan. This TES system will now
attract high-performing teachers to non-NES schools and will continue to hemorrhage the hemorrhaging
of experienced teachers. I have urged you to vote no to TS and the pay for performance plan so
students in HISD can have a chance at the same time. Thank you. Our next speaker, please, Dana
Serrano.

[25:30–26:00]
Good evening. My name is Dr. Danya Serrano, and I have been an educational researcher for nearly 20
years. I'm here because I'm highly concerned about the upcoming implementation of the Teacher
Excellence System, which will evaluate teachers based in part on students' standardized tests and
map. TES will be implemented when the certified teacher workforce in Texas and HISD is already in
peril. A 2024 report by the University of Houston Research Center indicated that the percentage of
teachers holding a standard teaching certificate, a predictor of student success, has significantly
decreased over the last decade. HISD lost half nearly half of",1
13,0:26:00,0:28:00,"[26:00–26:30]
its teachers in one summer. TES will likely make this matter worse as I see history repeating
itself. Research shows that value-added models based on teacher evaluations and higher test scores
are biased, unreliable, invalid, unfair, and non-transparent. The last time HIST took this approach,
they lost a lawsuit trying to defend it. I urge the board of managers to reject punitive and
convoluted means of oversight and scrutiny. Instead, invest in restoring teacher certification
requirements and fostering teachers' sense of autonomy, competence, and belonging, which are the
psychological needs that all used forces in our professions to develop our activities.

[26:30–27:00]
Thank you, ma'am. Our next speaker is Trista Bishop Watt. Good evening. I'm Trista Bishop Watt,
representing Houston GPS. We applaud the continued growth in third grade reading and math. This
progress is encouraging, but to meet the academic and post secondary goals set by the board, a
strong teacher evaluation system is crucial for educators' professional growth, high quality
instruction, and ultimately to drive student outcomes. Research consistently shows instruction from
effective teachers is the most significant factor in student success, and the teacher excellence
system provides a comprehensive approach.

[27:00–27:30]
to evaluating and supporting our educators. TES includes key evidence based components, including
measures focused on student growth and a rigorous evaluator certification process to ensure
consistency and fairness. TES also maintains the pathway for additional funding to reward and retain
effective educators through the teacher incentive allotment. Clear and thoughtful implementation of
this system will be essential to its success. Ensuring that educators fully understand the process,
expectations, and available supports will maximize its impact and build trust. This system is an
important step forward in ensuring that all students

[27:30–28:00]
in the United States. Thank you. Okay, our next speaker is Joanna Guzman. Hi, good evening. I'm
Joanna Guzman, mother to a fourth grader at Wharton Dual Language Academy and a former HISD teacher.
My daughter, Josephine, spoke earlier this evening. She has been directly impacted by the
unprofessional, stressful, and toxic environment that Dr. Veronica Saladon has helped to create
since becoming a new principal this school year. We have seen the stress on our",1
14,0:28:00,0:30:00,"[28:00–28:30]
teachers' faces and heard it through our children's experiences. My daughter has spoken to me of the
constant interruptions from administration and the worry that the students experience for their
teachers. Her teacher, Mr. Fernandez, has become the collateral damage of Dr. Saladon's poor
management skills. I implore you all to learn more about the history of Mr. Fernandez's excellent
teaching career and the s and the circumstances of this year with Dr. Saladon that brought him to no
longer be my daughter's teacher. I beg of you to complete a thorough investigation, which I have no
doubt that you will see he should still be in the classroom educating our children. Teacher
attention in schools across the nation is already a most difficult task.

[28:30–29:00]
and what we have seen in HISD in the past two years around teacher retention is grotesque. You all
have the power to help salvage my daughter's school year and a most important. Thank you. Our next
speaker is Dr. Denise Wilburne. Dr. Wilburne. Page eight of the TES guidebook, page 32 32 of the
agenda packet.

[29:00–29:30]
Research has shown that on the spot coaching, also known as in the moment coaching, can be highly
effective in improving teacher practices and student outcomes. From the same referenced and cited
research of Kraft, Blazer and Hogan's meta analysis of 60 studies revised in 2017. One, although
these findings affirm the potential of coaching as a development tool, further analysis illustrates
the challenges of taking coaching programs to scale with maintaining effectiveness.",1
15,0:30:00,0:32:00,"[30:00–30:30]
Two, the total hours of coaching, we fail to find any evidence in support of the hypothesis that
coaching must be high dosage to be effective. Three, an approach taken by many districts is to fill
coaching into the operation of the teaching evaluation system. Research suggests that having the
same person served as both coach and evaluator can undercut the trusting relationships needed
between coaches and teachers and may result in superficial.

[30:30–31:00]
Superficial patriot. Thank you. Our next speaker is Nancy Potish. Yes, ma'am. Hi, my name is Nancy
Putsch, and I am a mother of two beautiful children that attend HISD. The last time I was here, I
was concerned about the principal and teacher turnover in HISD. There are many reasons for this, but
I want to focus on the teacher evaluations that many parents do not seem to be aware of. We were
told that spot checks occur on a monthly basis. However, what are you doing?

[31:00–31:30]
I'm sorry. The the kids up front and could you all just stand other I'm having trouble focusing on
what you're saying. Okay. Kids, would you mind just standing over here all together? Thank you.
Okay. Let's start from the top. Okay? Okay. Thank you. Uh we were told that spot checks were on a
monthly basis. However, parent what parents don't know is that there's still observations going on,
sometimes multiple times a week. I have yet to hear arguments about how this benefits teachers and
students. We have teachers and kinder that have no TAs helping them, teachers with dirty floors and
cars.

[31:30–32:00]
Dirty floors and carpets that they sometimes have to clean because resources are tight at these
schools. And now they have to worry about getting graded on an evaluation system that seems to not
take into account the school's autonomy levels. So it's no wonder that these teachers are worn out.
I read an article recently, and I quote HISD is giving some principals stipends up to 11,250 for
limiting enrollment declines on their campuses. I have a better idea. Ask Mike Miles to resign.
Thanks. Thank you. Our next speaker is Melissa Yarborough.",1
16,0:32:00,0:34:00,"[32:00–32:30]
And then I have Mindon Tran as our next speaker. The superintendent says that HISD teachers had low
expectations for kids experiencing poverty, and that he is here to save them with his high
expectations. Sorry, wow. This false rationale is the whole basis of removing experienced teachers
and uh doing the strange experiment to replace them with unqualified novices and a scripted
curriculum.

[32:30–33:00]
What he either fails to understand or refuses to tell you is that he is the one with the low
expectations for kids in poverty. We, ELA teachers, we expected all our kids to students to read
entire novels to discuss them deeply to create and share their ideas. Now he came in and turned it
all to test prep, daily test prep, and he'll give teachers low evaluations if they tried to hold
kids to those high expectations that we intrinsically do. So we don't need an unqualified
superintendent.

[33:00–33:30]
Superintendent. Thank you, ma'am. Reduce their education to star test press. Thank you, Miss
Yarbora. Okay. Miss Mindontran. Hi, Mindontran, HISD teacher. Pay per for performance does not work.",0
17,0:34:00,0:36:00,"[34:00–34:30]
period. Schools are not businesses and should not be treated like businesses. Schools are
communities. Schools succeed when teachers, students, families, and administrators collaborate with
students' best interests in mind. The proposed teacher evaluation system seeks to have teachers
compete with one another rather than work together toward a common goal. By rewarding a few teachers
and threatening the rest with termination, you're going to see teachers hiding resources, hoarding
materials, and not helping their colleagues. Who would want to help their competition at the risk of
losing their own job? You lose the community when you threaten the community. You didn't get real
input from teachers.

[34:30–35:00]
about this evaluation system. Your fake survey didn't give teachers any real choice. It was like
choosing if we preferred to be eaten by sharks or electrocuted by a sinking boat. Bring back
consultation with the union so that the professional teachers can have input on how we teach our
kids. Thank you. Thank you. Okay, that concludes the speakers who are present for the A group. So
next we're gonna move to the those folks who are on Zoom. So I think uh Ms. Smith, I I don't know
who you want to call first, but

[35:00–35:30]
Go for it. We also have two students on Zoom. Oh, okay, great. Are we gonna do them first? Okay. Uh
Naya, I think I uh Naya. Do you work? Sorry. Yes, just give us one minute. He was waiting and had to
go back. Here Naya.

[35:30–36:00]
Okay. Okay, go ahead, Naya. My name is Naya and I am nine years old. I love my teachers because they
help me learn and grow. But the teacher excellence system, TES, is not fair to them. It makes them
it makes teachers compete instead of working together. That doesn't make sense. Mr. Marios, you are
acting like this is a chess game and you are the king. The king has power, but it's not very useful
because he can only do one tiny step.",1
18,0:36:00,0:38:00,"[36:00–36:30]
at a time. You are changing the rules of the game to move however you want. But guess what? Ponds
can make a difference too. And no matter how much power and money you have, we will still stand up
for what's right. We need teachers who help each other, not ones forced to compete. If we don't
change TES, good teachers will lead, and we, the students, will be the ones who lose. Please do
what's right to fix this. Thank you.

[36:30–37:00]
Adidas Sage Bittner. Okay. Can I start? We need to see you. Can you turn your camera on? Can they
see it? They can't see it.

[37:00–37:30]
Oh, we can take it. Hold it. We need you to turn on your camera so we can see you so you can get
started. Oh just trying to figure out. Are we on with the Bittner folks? Maria Benzone.

[37:30–38:00]
Ms. Benzon, can you fix your camera? We can't see you. Do you want to come back? Let's come back.
Okay. What's that? Are there any other student speakers? No. Okay, let's go on to another Zoom
speaker. Okay. Oh, it looks like we got it. Okay, Miss Benzon, was Adidas Sage wanting to",0
19,0:38:00,0:40:00,"[38:30–39:00]
To utilize for a minute. Let's come back. They seem like they're out of zone. Okay. There's no Wi-Fi
or something. Let's see. I'm so sorry. Are we okay now? I'm so sorry. No, uh, you're breaking up, so
we're gonna give you a chance to maybe get to better Wi-Fi and then we'll come back. So stay tuned.
Okay. Good. Um

[39:00–39:30]
Shannon Swoop Shannon Swoop, can you turn your camera on? Sorry, coming by. Please go ahead. Okay,
sure. Uh Shannon Swoop. Um, I see a newly added item for auditing a purchasing process, assuming
this is a one million dollar oopsies that uh Mike Miles um in the administration had. Uh my concern
here is focusing on the

[39:30–40:00]
purchasing process. While that's important, it's definitely missing the mark. We are wasting
research history retransactions and paperwork really in the process, not in the process, but the
behavior of the personnel. It is the actions, the attitudes, and the ethical decision making of
individuals that shape how processes are carried out. No amount of scrutiny on purchases can address
a cause of inefficiencies and corruptions. Please prioritize as audit on personnel behavior,
examining accountability, decision making, and whether employees.",0
20,0:40:00,0:42:00,"[40:00–40:30]
are upholding the values and integrity and transparency that you should demand by auditing the
personnel, we address a human element that truly drives the effectiveness of this process. Only then
can we ensure that purchases are executed ethically and in the best interest of AC. Let's not get
lost in the details and forget the um bigger um picture. Lack of concern and disrespect. Okay, are
we going back to um Claude Bit Claude Bittner? If you could unmute yourself and begin. Okay.

[40:30–41:00]
Okay. Hi. My name is Claude Bittner. I'm a parent of an HISD student and a proud graduate of the
High School for Performing and Visual Arts. My teachers nurtured my love for music, shaping my
future and leading me to sing in the Houston Symphony course for over 20 years. Since the takeover,
teachers are scared of getting bad spot scores instead of focusing on inspiring students. They
scramble to put on the Dog and Tony show before district visits, hiding novels and following
scripted lessons just to avoid punishment. This fear-based system crushes creativity and drives
great teachers away.

[41:00–41:30]
Now HISD wants to make it worse with Bell Curve evaluation system, pitting teachers against each
other instead of lifting them up. Great teachers know their subjects, their students, and how to
spark real learning. They need trust and support, not arbitrary rankings. For the future of our kids
and our schools, please vote no on item three. Thank you. Thank you. We have speakers 10 through 15
in person. Do what? Speakers 10 through 15 have arrived in person. Okay, I have the have we have no
more on no more on Zoom. Um Adidas Sage and Benzong.

[41:30–42:00]
No. Okay. Okay. Speaker number 11. I'm sorry, that's not right. Uh 10. 10. Megan Hokum. Doctor. Yes,
ma'am. Hi. Thank you. Um, good evening. My name is Dr. Megan Hokum. I have a graduate degree in
public education policy as well as a PhD in K through 12 Education Administration. But more
importantly, I'm a parent and a former employee of HISD. I'm here speaking on behalf of parents,
students, and community members of Westbriar Middle School. Our school is in crisis.",0
21,0:42:00,0:44:00,"[42:30–43:00]
Since the TEA takeover, Westbriar has faced relentless instability. Teachers are leaving, leadership
is inconsistent, and morale is at an all time low. A thriving school is built on stability,
community, and trust. Yet those have been systematically dismantled at Westbriar. Parents, students,
and teachers have voiced concerns repeatedly, but we are ignored. On March 7th, we sent a letter
outlining these issues, signed by nearly over 400 parents, students, and invested community members.
We kept student and staff names anonymous to protect them from retaliation. HISD leadership can no
longer dismiss the

[43:00–43:30]
Dismiss this as just a loud few voices. The time for action is now. Thank you. Our next speaker is
uh Anna Heinzelman, number 11. And if numbers 12 and 13 wouldn't mind coming forward. Yes, ma'am,
please go ahead. Hi, my name is Dr. Anna Heinzelman. I'm a professor and I'm a parent at West Briar
Middle School. We are alarmed by the ineffective and damaging treatment of staff, which has created
a punitive and bullying culture after the forced resignation of our principal last year.

[43:30–44:00]
turnover reached 47%. This year we expect even more losses, including veteran teachers and
administrators who have been critical to Westbrier's success. These educators bring years of
experience, strong community relationships, and deep institutional knowledge. Yet they are being
dismissed. Forced into rigid lesson structures, and given little flexibility to meet their students'
diverse needs. Staffing levels have dropped to just 79% of what they were last year. Our teachers
deserve respect, they deserve support.",1
22,0:44:00,0:46:00,"[44:00–44:30]
not policies that drive them away. HIC must take immediate action to stop the exodus of these
qualified teachers. Thank you. Our next speaker is Kelly Bleaker. Kelly Bleakery, parent. This
teacher exodus directly harms our students. Since last year, Westbrier has lost its social worker
and wraparound specialist. Now nearly 1,000 students are left with just one guidance counselor.
We've lost a reading interventionist, three special education teaching assistants.

[44:30–45:00]
and a special education teacher. The consequences are clear. Fewer adults to supervise students,
more disciplinary issues, and reduced support for academic, emotional, and behavioral needs. Safety
has taken a hit too. With insufficient staff, critical areas like the cafeteria and drop off zones
lack proper supervision. Are these cuts about budgets, mismanagement, or both? HISD must address the
root cause of this crisis. Thank you. Our next speaker is Brooklongoria.

[45:00–45:30]
Brooke Longoria. I have the speaker, Brooke Longoria. Are you Ms. Shay Nagel? Okay. Yes, ma'am. Go
ahead. Shea Nagel, Westbrier, Parent, certified English teacher. Instead of receiving a well-rounded
education, students are stuck in endless test prep. Engaging lessons have been replaced with
lengthy, error-ridden packets. Teachers are unable to adjust instruction to meet students' needs
because of a rigid one size fits all schedule forced across all subjects. Students report wildly and

[45:30–46:00]
Wildly inconsistent instruction. How can we expect them to succeed when the system is working
against them? HISD claims teachers have autonomy while forcing them into scripted lessons. The
district is stripping away real learning and replacing it with standardized worksheets and AI
generated materials. This is not education, it is neglect.",0
