chunk_id,window_start,window_end,text,binary_hit,confidence
10,0:24:00,0:26:00,"[24:00–24:30]
The Cinco Ranch Junior High Honors Band Brass Quintet, who will be performing the national anthem
following the pledges. So from Cinco Ranch Junior High, principal out there is Mona Salinas. This
group is the Cinco Ranch Junior High Honors Band Brass Quintet, led by music directors Rochelle
Isaacson, Lisa James, and Cole Blunt. So the students we have with us today Jack Lewis, eighth
grader, Shang and Huang, eighth grade, Cora Kruger, eighth grade, Ho Jun Lee, eighth grade, and Val

[24:30–25:00]
And Valer Valeria Molina, eighth grade, and a quote from the music director, Rochelle Isaacson. This
select group of musicians embodies the highest standards of musical artistry, collaboration, and
dedicated dedication that define Cinco Ranch Junior High Fine Arts Department. We would like to
thank KDIS D administration and the school board for your commitment to supporting music education
both inside and outside the classroom. Because of your vision and leadership, the arts continue to
thrive in KDISD. Thank you for believing in the benefits of music and arts in our schools.

[25:30–26:00]
So, Blaze, we want to come up or no, let's do the colors first. I almost forgot.",0,5
11,0:26:00,0:28:00,"[26:30–27:00]
Allegiance to the States of America to the Republic for which it stands, one nation under God,
indivisible, with liberty and justice for all. Honor the Texas flag. I pledge allegiance to thee,
Texas, one state under God, one and indivisible.",0,5
12,0:28:00,0:30:00,"[29:00–29:30]
Uh",0,5
13,0:30:00,0:32:00,"[30:00–30:30]
Good evening, President Rudmund, uh board members, and Superintendent Greg Orski. My name is Blaise
Stibodeau, and this is what Michael Griffin Elementary means to me. At the start of third grade, I
moved here from Louisiana. I went from a school with 300 people to one with 800. It was a big
change. And I'm so grateful to have

[30:30–31:00]
amaz such amazing teachers and principals that helped me through it. And I can assure you that
Griffin isn't just some boring building where teachers teach things that everybody already knows.
Instead, it's a place to learn new things, hang out with friends, test your knowledge, and most
importantly, have fun. Along with all those things, Griffin is a safe environment for kids to learn.
Griffin helps set students like me up for success by hiring an amazing staff of people who work hard
and value their jobs. They also provide us with our own laptop for schoolwork, give us great PE
equipment and art supplies, and do awesome.

[31:00–31:30]
after school activities such as Read Deed Run, Destination Imagination, and Young Grandbrands. They
truly go all out when it means giving their students opportunities to do great things. So to me,
Griffin means a safe place to learn and grow and joke around with friends. It's a place where I can
have fun and test what I know. Griffin is my home away from home, and it's the best home I could
ever ask for in my elementary years.

[31:30–32:00]
Alright, blaze, we have a year for you.",0,5
14,0:32:00,0:34:00,"[33:00–33:30]
As a few folks exit here, our next portion uh tonight are recognitions. So at this time I would like
to introduce Brandon Webb, Director of Communications, for the recognitions portion of our meeting
tonight. Good evening, President Redmond, Trustees, and Superintendent Grigorsky.",0,5
15,0:34:00,0:36:00,"[34:00–34:30]
Tonight we're excited and pleased to recognize the five student athletes who earned the gold medals
at the 2025 UIL Track and Field Championship. Here to introduce them as Coach Lance Carter,
Executive Director of Athletics.

[34:30–35:00]
We had five student athletes earn individual state championships, the most in KDISD history. Nine
athletes earned medals, and 32 total athletes represented KDISD with pride in class. Our newest
campus, Freeman High School, had seven athletes qualify and two of them medaled and one relay
medaled. At this time, I'm excited to recognize our five state medalists. Will the student athletes,
along with our coaches and principals, please come forward when I call your name? From Seven Lakes
High School, Miss Janie Campbell.

[35:00–35:30]
Janie earned the state championship in the shot put event with a season best throw of forty-eight
feet seven and one quarter inch. She is coached by David Cooper and head coach Mike Rivera. She is
joined by Principal Kerry Finnison and President Redmond. Janie finished the season as the area
record holder. She is ranked number one in six.

[35:30–36:00]
A, number two in the state of Texas, and number nine in the United States. Right there. We're gonna
do two. Here we go. And three, two, one. Do another one. And in three, two, thank you.",0,5
16,0:36:00,0:38:00,"[36:00–36:30]
Also from Seven Lakes High School, we have Max Austin. Max won the gold in the pole vault event with
a season best vault of sixteen feet, seven, and three-quarter inches. He is coached by Paul Kroom
and joined by Carrie Finnison. Max finishes this season as the area record holder.

[36:30–37:00]
Holder. He is ranked number one in Texas, number 26 in the United States, and number 52 all time in
United States track history. Mr. Max Austin. Thank you. Can I give one more picture since I'll go
something like that?

[37:00–37:30]
Slide over this one. You guys are good. Here we go. Edit three, two, one, and in three, two. Thank
you. Our next athlete is from May Creek High School, Mr. Elijah Ferguson.

[37:30–38:00]
Eliza was a state champion in the four hundred meter run with a blistering time of forty five point
four six seconds. He is coached by Sean Seamers and head coach Marion Lewis. He is joined by
Principal Lizzie Herring and Coach Mike Erbonglo. Elijah finishes this is special.",0,5
17,0:38:00,0:40:00,"[38:30–39:00]
Elijah finishes his career with a re as the regional record holder. He's ranked number one in Texas,
number four in the United States, number four in Texas history, and number twenty-three in United
States track history. Thank you.

[39:00–39:30]
Our next athlete hails from Tompkins High School, Mr. Eturo Bathy. He is coached by head coach
Anthony Escobar.

[39:30–40:00]
Coach Anthony Escamilla and is joined by Principal Elizabeth Brott and Coach Todd McVeigh and Mr. O.
D. Tompkins. Otoro finishes his high school career as the area record holder. He is ranked number
one in Texas, number one in the U.S., number seven in Texas history, and number sixty in United
States high school track history. Mr. Oturo Basker.",0,5
18,0:40:00,0:42:00,"[40:00–40:30]
And in three, two, one, do another one. And in three, two. Thank you. And three, two. And last but
not least, this one hits a little close to home. I'm going to try to hold it together. Not very
often do you get to honor both your sons. From Katy High School, Mr. Adam Carter.

[40:30–41:00]
Adam competed at the state track and field championship for the second year in a row. He earned two
state medals. He was runner-up in the discus event with a toss of 180 feet two inches, and he was a
state champion in with the gold medal in the shot put with a season best throw of seventy feet four
and a quarter inches.

[41:00–41:30]
He is coached by his brother Ty Carter and his head coach Brian Price. He is joined by Principal
Rick Hall and Coach Gary Joseph. Adam finishes his uh high school career as the district record
holder, the regional record holder. He is ranked number one in Texas, number two in the United
States, number seven all-time in Texas track history, and number thirty in United States track
history. Mr. Adam Carter.

[41:30–42:00]
Let's get one with dad and just you and dad.",0,5
19,0:42:00,0:44:00,"[42:30–43:00]
Three here go three two one and three three, two, one, one more, and in three, two.

[43:00–43:30]
We'll close out, uh Adam. I don't know if anybody else noticed, but there was a bet on a haircut. If
if Adam won the uh state championship, somebody was getting their head shaved and it wasn't me. Um
athletes, we'd like to thank each of you for the honor and glory that you have brought to KDISD
throughout your careers. We wish you well at Michigan, at Air Force, at Texas Tech, at Texas AM, and
Texas State University as you finish your as you carry on your high your career. Ladies and
gentlemen, a big round of applause for our five state championships.

[43:30–44:00]
Slide over this way a little bit. Come up towards me a little bit.",0,5
20,0:44:00,0:46:00,"[44:00–44:30]
Thank you, Coach Carter, and congratulations to all of these athletes on their outstanding
accomplishments. Tonight, we're proud to present the top two students from each high school ranked
highest academically.

[44:30–45:00]
Academically in their respective graduating class. Parents of the valedictorians and salutatorians
are asked to please stand when their student is being introduced to the Board of Trustees by the
campus principal.

[45:00–45:30]
Good evening, President Redmond, Trustees and Superintendent Kogorski. I am proud to introduce this
evening the Valedictorian Salutatorian from Cinco Ranch High School. I am pleased to announce Jason
William Lee as a Cinco Ranch High School class of 2025 Valedictorian. He is the son of Lee Schrin
and Lee uh Sindrin. Jason is graduating with a 4.8852 GPA and plans to attend Johns Hopkins
University.

[45:30–46:00]
Where he'll major in pre-med. While attending Sinkeranch High School, Jason he designed a prototype
drones. He's a member of the Scryptonite Sinkaranch Robotics team and the tennis team. For fun, he
tutors students for the SAT. And by the way, Jason scored a five fifteen ninety on his SAT. He was a
candidate for the Presidential Scholars program, so please join me in congratulating Jason.",0,5
21,0:46:00,0:48:00,"[46:00–46:30]
Jason. I'm also excited to announce Su Hin Kim as a Sinka Ranch High School class of 2025
Salutatorian. She is the daughter of Yu Jin Kim and Yu Yunku. Su Hin is graduating with a 4.8806 GPA
and plans to attend Princeton University, where she will major in chemical engineering. While
attending Cinco Ranch High School, she placed 10th in the nation for the National Website Coach.

[47:00–47:30]
Website coding and development competition. Suhin created an attendance app for the Congressional
App Challenge. She interned at the Consulate General for the Republic of Korea, was the managing
director and teacher for STEM Coding Academy, and she created computer vision models for object
detection for autonomous vehicles. Suhin also won the Science Explorer Award for the Jacobs
Engineering. Please join me in congratulating Su Hin.

[47:30–48:00]
Can you all stand over there? Yeah, stand back a little bit. Perfect. And here we'll be on that
side. Let's slide over a little bit. Right there. Here we go. And in three, two, one. We'll do
another one. And in three, two, one. And let me get the students by themselves right quick. And
y'all can spread out a little bit. Here we go. And in three, two, one. And three, two. Thank you.",0,5
22,0:48:00,0:50:00,"[48:00–48:30]
Dr. Williams. Now I'd like to introduce Dr. Ethan Crowell, Principal of Jordan High School. Thank
you. Good evening, President Redmond, trustees, and Superintendent Grigorski. I'm honored to
introduce to you this evening the Val Victorian Salutatorian from Jordan High School. I am proud to
present Surya Reddy as a Jordan High School class of 2025 Val Victorian.

[48:30–49:00]
He's the son of Mothi Gajapati and Isawe Kananan. Surya graduates with a 4.8857 GPA and plans to
attend MIT to study computational biology. While attending Jordan High School, he was a member of
the Science Olympiad goal team for four years. Please join me in congratulating Surya. I'm also
proud to present Kerry Wan Lin Yang as the Jordan High School Class of 2025 Salutatorian. She is the
daughter of Chin Lin and

[49:00–49:30]
Jin Yang. Carrie is graduating with a 4.871 GPA and plans to attend the University of Texas at
Austin to major in computer engineering. While attending Jordan High School, she was a four-year
varsity tennis player and a team captain, as well as a member of FBLA and Mu Alpha Theta. Please
join me in congratulating Carrie.

[49:30–50:00]
Three, two, one. We're gonna do another one. And in three, two, one. And just the students right
quick. And spread out a little bit. Here we go. And then three, two, one, and three, two. Thank you.
Thank you, Dr. Crowell. Now I'd like to introduce Dr. Rick Hull, principal of Katie High School.
Good evening, President Redmond.",0,5
23,0:50:00,0:52:00,"[50:00–50:30]
Trustees and Dr. Grigorsky. It is my honor and privilege to present the class of 2025 Valedictorian
and Salutatorian for Katie High School. I'm proud to introduce Zachary Robert Matthews as the Katie
High School Class of 2025 Valedictorian. He's the son of Joseph Joseph and Suzanne Matthews. Zachary
will be graduating with a 4.8421 GPA. After graduation, he will attend the University of Texas at
Austin to study aerospace engineering.

[51:00–51:30]
While attending Katie High School, Zachary was a member of the Drumline, all area percussionist, a
member of the Academic Decathlon, National Honor Society, and maybe most importantly, crowned as
this year's Mr. Katie Tiger. Please join me in congratulating Zach. I'm also proud to introduce
Lindsay Audrey Anderson as the Katie High School Class of 2025 Salutatorian.

[51:30–52:00]
She is the daughter of Lonnie and Lynn Anderson. Lindsay will be graduating with a GPA of four point
seven seven five nine and will attend Texas AM University and will major in biochemistry on the pre-
med track. While attending Katie High School, she was the Roe Kappa president, a member of the
National Honor Society, Moo Alpha Theta, English Honor Society, Swim, Track and Varsity Girls
Lacrosse. Please congratulate Lindsay Anderson.",0,5
24,0:52:00,0:54:00,"[52:00–52:30]
All right, here we go. And in three, two, one. Do another one. And in three, two, sorry, three, two,
one, and just a student. And in three, two, one, last one, and three, two. Thank you. Thank you, Dr.
Hull. Now please welcome Miss Lizzie Herring, principal of Maid Creek High.

[52:30–53:00]
School. Thank you, Dr. Hall. Oh, sorry. Good evening. Good evening, President Redmond, trustees, and
Superintendent Grigorsky. It is my honor to be here tonight to introduce the Valedictorian and
Salutatorian for Maid Creek High School. The Maid Creek High School class of 2025 Valedictorian is
Helen Abigail Conde. She is the daughter of Armando Conde Camacho.

[53:00–53:30]
and Lizette Rocha. Helen has a 4.8028 GPA and plans to attend Cornell University to study
government. While attending Maid Creek High School, she was a member of National Honor Society and
KDISD Electrification. Helen also honorably served in officer roles as the district editor of the
Texas Oklahoma Key Club, president of Spanish National Honor Society, Treasurer of Science National
Honor Society, Assistant Associate of Project Pink, and at large officer for the class of 2025, in
addition to her stellar academic professional.

[53:30–54:00]
Academic performance. Please join me in congratulating Helen. Our salutatorian for the Maid Creek
High School class of 2025 is Sarah to Fam. She has a GPA of 4.7869, and Sarah is the daughter of
Kennedy and True Pham. She plans to attend the University of Texas at Austin, where she will major
in biology. While attending Maid Creek High School, Sarah balanced her tough academic schedule with
a demanding set of extracurricular.",0,5
25,0:54:00,0:56:00,"[54:00–54:30]
activities, all of which saw her serving in leadership positions. She served as the lieutenant
governor of Key Club, president of Science National Honor Society, and Vice President of the Class
of 2025. Please join me in congratulating Sarah.

[54:30–55:00]
And just the students. Spread out. Spread out, brother. Here we go. And three, two, one, last one.
And three, two, one. Thank you. Thank you, Ms. Herring. Now I'd like to welcome Miss Julie Henson, a
principal of Morden Ranch High School.

[55:30–56:00]
and Superintendent Grigorski. Tonight I'm honored to present the Morton Ranch High School class of
2025 Valedictorian and Salutatorian. I'm proud to announce that our valedictorian is Brittany Azea.
She is the daughter of Jopo and Stella Azia. Brittany is graduating with a 4.6897 GPA and will be
attending the University of Texas at Austin to major in neuroscience. While attending Morton Ranch
High School she was part of Science National Honor Society, president of MU Alpha Theta, French
Honor Society, founder of the Key Club,",0,5
26,0:56:00,0:58:00,"[56:00–56:30]
member of ROKAPPA, National English Honor Society, National Honor Society, Principal Communication
Network, Superintendent Student Leadership Circle, Class President, and yes, there's an and
president of the African American Association. Please join me in congratulating Brittany. I am also
proud to announce that our salutatorian is Abigail Mariana Glasser. She is graduating with a 4.6226
GPA.

[56:30–57:00]
Abigail, or Abby, as we call her, is the daughter of Kevin and Cheryl Glasser. She will be attending
Texas AM University to study human resources and a minor in Spanish. While attending Morton Ridge
High School, she was a part of the Maverick Theater Company, National Honor Society, Junior Varsity
Tennis, Mu Alpha Theta, Key Club, National English Honors Society, Spanish National Honor Society,
Parent Teacher Student Association Liaison, Principal Communication Network, and volunteered at the
Kingsland Baptist Special Needs Ministry. Please join me in congratulating.

[57:00–57:30]
And congratulating Abby. All right, here we go. Santa bye. And three to one. One more. And and three
to one. Just the students. And and spread out. Spread out. There we go. Perfect. And three two one.
Last one. And three two. Thank you. Thank you, Ms. Henson.

[57:30–58:00]
Now I'd like to introduce Dr. David Paas, Principal of Pato High School. Good evening, President
Rebden, Trustees, and Superintendent Grigorsky. It is my honor and privilege to stand before you
tonight to present our valedictorian and a salutatorian for PATO High School. It is with great pride
that I present the Payto High School Class of 2025 valedictorian, Lana Saeeb Faisal. She is the
daughter.",0,5
27,0:58:00,1:00:00,"[58:00–58:30]
of Saeeb Rashid and Dahia Alawan. Lana will be graduating with a 4.8065 GPA and will attend the
University of Texas at Austin to major in biology. While attending Pedo High School, she has been a
part of the wrestling team, Academic de Cathlon, where she earned first place in essay and second
place in math at the state competition. She is the vice president of Mu Alpha Theta, a member of the
National Honor Society, and has volunteered countless hours at Memorial Herman Hospital in Katy.
Please join me in congratulating Lana.

[58:30–59:00]
I'm also very proud to present the PADO High School class at 2025 Salutatorian, Ethan Jaming
Everick. He is the son of Carl and Elaine Everick. Ethan is graduating with a 4.7455 GPA and will be
attending the University of Texas at Austin to study either finance or engineering, knowing Ethan,
he will probably do both. While attending PADO High School, he was a member of the National Honor
Society Mu Alpha Theta and the student athlete leadership team.

[59:30–01:00:00]
Ethan was also a member of our inaugural science Olympiad team. He is a gifted tennis player and was
the district champion his freshman year. He has since qualified for the four state and has been
ranked as the top ten player in Texas as well as the top hundred player in the country.",0,5
28,1:00:00,1:02:00,"[01:00:00–01:00:30]
All right, here we go. We're gonna do two. And three, two, one, do another one, center by, and
three, two, one, just as students. And in three, spread out a little bit. Three, two, one, last one.
Three, two. Thank you. Thank you, Dr. Paws. Now please welcome Miss Carrie Finnison, Principal of
Seven Lakes High School.

[01:00:30–01:01:00]
Good evening, President Redmond, Trustees, and Superintendent Grigorski. As the principal of Seven
Lakes High School, I would like to present our valedictorian and salutatorian. I'm on honored to
introduce the Seven Lakes High School class of 2025 valedictorian Shu Cheng. We know him as Rocky,
who earned a 4.8816 GPA and plans to attend the University of Texas at Austin, majoring in
electrical and

[01:01:00–01:01:30]
computer engineering with a simultaneous major in mathematics. He is the son of Li Cheng and Ga Hua.
While attending Seven Lakes High School, he was a member of the tech of the Technology Student
Association. Please join me in congratulating Rocky. I am also pleased to present our salutatorian,
Chris P. Shaw. He is the son of Piyush and Kajal Shaw.

[01:01:30–01:02:00]
Chris earned a 4.88 GPA and plans to attend Carnegie Mellon University School of Computer Science to
study computational biology. While attending Seven Lakes High School, he was a Science Olympiad
captain, a biology Olympiad Club co president, participated in science, UIL, MU Alpha Theta, and was
a National Honor Society inductee. Please join me in congratulating Chris.",0,5
29,1:02:00,1:04:00,"[01:02:00–01:02:30]
Here we go in three two one. We're gonna do another one. And in three, two, one, just the students.
Right there, nice. And in three, two, one, last one. Three, two. Thank you. Thank you, Miss
Finnison. Next, please welcome Dr. Melinda Stone, principal of Taylor High School.

[01:02:30–01:03:00]
Good evening, President Redmond, Trustees, and Superintendent Grigorsky. I am honored to present to
you the Taylor High School class of 2025 Valedictorian, Isabella Xiao. She is the daughter of Xiao
Wei Xiao and Yu Ling Wang. Isabella finished her high school career with a four point eight seven
one four GPS.

[01:03:00–01:03:30]
She will attend Johns Hopkins University to study public health. While attending Taylor High School,
Isabella was the varsity swim captain, a member of the Katy Aquatics Club, Best Buddies Club
Historian, and a member of National Honor Society. Please join me in congratulating Isabella. I am
also honored to present to you this evening the Taylor High School class of 2025 salutatorian Nolan
Chen Yi. He is the son of Qi Kong Yi and Yu.

[01:03:30–01:04:00]
Ling Chen. He graduates with a GPA of 4.8594 and will attend the University of Texas at Austin and
major in computer science. While attending Taylor High School, he was vice president of the Student
Council, president of the Computer Science Club, president of Mu Alpha Theta, Vice President of the
Asian Student Association, a member of future business leaders of America and National Honor
Society. Nolan is also the founder of KD Soaring Scholars, a nonprofit organization dedicated to
spreading access to education and vice president of Echo Wellness, a student led",0,5
