chunk_id,window_start,window_end,text,binary_hit
11,0:22:00,0:24:00,"[22:00–22:30]
community at Spring Shadows Elementary with an SBISD police substation. Closed another two schools
on the north side, axed librarians who lovingly share the love of reading with students, and broken
the hearts of hundreds of yes prep students. Yeah, I agree, it's easiest for you not to hear us, and
it's uncomfortable. Sit in your discomfort. It's the least that you can do while you continue an
extremist rampage in our district. That's all. Thank you.

[22:30–23:00]
Sarah Davis. Good evening. My name is Sarah Davis. I live on Queensbury, 77079. I'm also speaking
about agenda item number nine. I agree with a previous speaker. Specifically, I think that I don't,
I think we all agree that public comment is important, right? I mean, it's a necessary part of your
job and our involvement in this school district.

[23:00–23:30]
District. And I don't think that the proposal was meant to exclude groups, but I think that will be
the impact. Like the previous speaker said, when the agenda doesn't come out till end of day on
Friday, and someone has to sign up by noon on Monday, there's a whole group of people that are going
to be impacted and aren't going to be able to sign up in time. One, they might not even know about
the agenda items in time, or they just don't have the access to internet, to a computer. If you have
a blue-collar job, you're working all day, you don't get off till six o'clock at night, then you
have to be back at work Monday.

[23:30–24:00]
morning, this will be difficult. Um, I know that it is difficult on your part when we're signing up
at 5 55 to count how many you have, figure out how long each speaker should be allowed to give be
given, but that burden is greatly outweighed by the benefit of public comment. So I know it's a
difficult task, but I I think that it's more important to hear from all of us. Like tonight you only
had two speakers. This was really easy. I didn't even know about this agenda item until one o'clock
today, so I wouldn't have been able to speak. And I sit in front of a desk all day.",0
12,0:24:00,0:26:00,"[24:00–24:30]
But Monday morning when I come into work, I'm digging through emails that have gathered up over the
weekend and I might miss it and I might not be able to submit something by noon. And I certainly
can't take off work to get down here to submit something in person by noon. So I ask you to leave it
the way it is or get the agendas out sooner. Expand your office hours so that those people that
don't have internet access, who don't work in front of a computer all day, can actually get down
here, give them off hours that are outside of normal work hours to come down. Give a couple hours on
Saturday or stay open till 6 or 6:30, Monday.

[24:30–25:00]
630 Monday through Friday. Thank you. Oh, do we have a Boy Scout? He's gonna finally raise his. Will
you stand up? Tell us your the badge you're working on, your troop, and some information. I'm from
um True 599. Um I came straight from a practice, so I didn't know if I had to because I wasn't the
full uniform. But um I'm working on my asmission of the community merit badge, and it's like one of
my

[25:30–26:00]
last ones before I can get my Eagle Scout badge. So that was something I just decided to come check
off the list. Well we're we're glad we're glad you did. I've made it before, but not specifically
for a Boy Scout related event. So Well, congratulations. Eagle Scout is is an amazing
accomplishment. I agree. The next item on the agenda is opening of school. Dr. Blaine. Yes, so we uh
we have a video for you, a video by the numbers, so you can kind of see um everything it takes
behind the scenes to get school.",0
13,0:26:00,0:28:00,"[26:00–26:30]
open and again just to highlight um the amazing work of our of our staff and how how much they work
to really have such a smooth opening for our kids.",0
14,0:32:00,0:34:00,"[32:00–32:30]
The next item on the agenda is executive session. The board will now adjourn into executive session.

[32:30–33:00]
under the following sections of the Texas Open Meetings Act. Section 551.0474 regarding routine and
other personnel matters, including duties of employees and public officers. Section 551.0821
regarding deliberation of personally identifiable information of a public school student. Section
551.072 regarding the purchase, exchange, lease, or value of real property. Section 551.071,
consultation with the board's attorney and

[33:00–33:30]
The board's attorney regarding all matters as authorized by law, including legal issues surrounding
public finance. The time is now 6 33. This meeting is now reconvened in open session in compliance
with the provisions of the open meetings laws of the state of Texas. The time is now 7 56. The
executive session just completed has been held for discussion of topics as allowed by law. No action
was",0
15,0:34:00,0:36:00,"[34:00–34:30]
taken. The next item on the agenda is a request for routine personnel. Do we have a motion? So
moved. Second. It has been moved by John Perez and seconded by Caroline Bennett. Is there any
discussion? Those in favor say aye. Aye. Those opposed say no. The motion is approved by a vote of
seven to zero that we approve routine personnel. The next item on the agenda is a second.

[34:30–35:00]
reading and adoption of policy BED Local Board Meetings Public Participation. Do we have a motion?
So I move that the board, I move that the board adopts listed policy as presented with a change from
the first reading, and I'm gonna read the paragraph that accompanies the procedures section. Uh that
first paragraph, just so you understand the the changes. Uh individuals who wish to participate
during the portion of the meeting designated for public comment shall sign up by completing the
appropriate form on.

[35:00–35:30]
the district website, comma, completing the form in person at the administration building, comma, or
by sending an email with the district form as an attachment to the email address listed on the form,
which must be received no later than 12 p.m. on the day of the meeting and shall indicate the agenda
item or topic on which they wish to address the board. Second. It has been moved by John Perez and
seconded by Shannon Mayhem. Is there any discussion?

[35:30–36:00]
Well, I think that to talk about the change just that was quickly made was to make sure you
understood that you do not have to scan in your item and send it as an attachment. You can fill out
the form directly on the website and hit submit. Right. And I think um I don't know if Christina
Massett could come up and speak to the mechanism that might be used, but I'm also hearing that no
one has to necessarily come to the admin building or even send an email if they don't want to. There
should be a mechanism to do it simply from your computer at your office. Sure.",0
16,0:36:00,0:38:00,"[36:00–36:30]
Sure, our website provider has canned functionality that can provide a form that either can be
downloaded that someone could print off and hand deliver or send in or attach to an email or just
fill out online completely and send in. So we have that capability today. And if we didn't want to
use the district's website, there's plenty of other online resources to create a form and send that
in. So when you talk about filling this out online, do you mean like having to format the form, or
is it like a where you fill in the blanks and just hit some there? Like a fillable form that you
might have when engaging with many government services.

[36:30–37:00]
Is that is it mobile friendly? It should be, yes. Okay. Thank you. Christina, could you speak to the
Chromebook if if somebody didn't have a device or something? Right. So if there's a parent in our
system that either doesn't have access to a computer, they could use their students' Chromebook, and
if they didn't have access to the internet, um all of our families can check out a hot spot in the
media center at all campuses. And Dr. Blaine, you mentioned that our parents fill out the forms
online for back to school, and would you say that most are able to do that? Yes, we we went
completely online. We've been transitioning to online.

[37:00–37:30]
back to school forms, registration forms. We've been doing that for several years, and they've been
very successful. And you could also probably fill out for someone else if they didn't have access,
correct? For sure. Just a question of clarification on that, though, the public comment is not
limited to parents or families of the school district, correct? So issued Chromebooks may not be. I
know there was some discussion when we met during the workshop about adjusting the agenda delivery
time. Can you

[37:30–38:00]
speak to where that is in this process? So after our last meeting, given some of the feedback from
the community, I asked the administration the logistics of providing a draft agenda, and I emphasize
the word draft agenda on Thursday or possibly early Friday, in order to give the community a little
extra time to look at the agenda.",0
17,0:38:00,0:40:00,"[38:30–39:00]
I think there are some concerns about putting out a draft agenda and whether or not if you didn't
check again, maybe the item you were going to speak about has been taken off the agenda. Although I
will say in my two years of being here, I I don't see a lot of dramatic changes in the agendas that
we get. But every once in a while something may be added or something may be removed. But I I think
what we all have concerned.

[39:00–39:30]
We all have consensus on is that we are the administration is going to do their level best at
getting the actual agenda out by noon on Friday. So it essentially gives you from noon Friday to
noon Monday to review the agenda. Now, legally, by law, we don't have to have our agenda out until 5
p.m. on Friday. So that is that is the legal deadline.

[39:30–40:00]
but they are going to do their very best to get it out by noon. And the community just needs to
understand they're going to do their very best to make that happen. There may be a Friday here or
there where it's 12 30, it's one o'clock, or something, they're working on a big presentation. So I
think everyone is mindful that the community feedback was we'd like to get it a little earlier. But
you know, some things that the community might not be aware of.",0
18,0:40:00,0:42:00,"[40:00–40:30]
Um I think, Chris, that you pointed out in a meeting was that we have our meetings every two weeks
essentially. And so there is a lot of work that goes into planning the agendas and then providing
all the backup documentation that is provided to us to review. And essentially they have about eight
business days to to get all that done. So while it may not seem like a big deal to do it a day
before, when you're only talking about eight business days.

[40:30–41:00]
That is a lot of time. But the administration is committed to try and get things done by noon on
Friday. So I don't think it's necessary for us to make any kind of policy change on that. That's
just our commitment to try and get it out by noon on Friday. And another thing I know, um, Linda
Buckman, um, I know that you had communicated that we will really work on making sure that our
communities know that things are gonna be changing for Monday, and so that everyone is well aware of
what's going to be happening.

[41:00–41:30]
and and just the changes and make sure that's well communicated. Yeah. And I guess I guess I would
just want to say, you know, the the change in this policy was in no way in an attempt to limit the
community public comment. We welcome the comment, we take the feedback very seriously. This is just
looking at what other districts are doing. We have more and more uh community protection.

[41:30–42:00]
Community participation. I mean, that's why I'm on the board, is because I, as a community member,
got very involved in what was going on in our school district, as did a lot of parents. And so this
is just so that we can conduct an orderly meeting. We want to make sure that we get the the order of
the meeting right, that's most mindful of people's time. If we need to set up for 200 people, then
we want to give the staff time enough to do that. We want to assist SBI.",0
19,0:42:00,0:44:00,"[42:30–43:00]
SBISD PD in maintaining orderly meetings. And so this, you know, with everything being technology
based these days, I actually think it might be easier to sign up rather than having to get here
early to make sure you're here in time enough to sign up. So may I ask a question? When you submit a
form online, can you undo it if you decide not to speak? Or do you I'm just curious.

[43:00–43:30]
So I would think if someone is sending a form, if they're sending it via an attachment to an email,
they would either recall or email or just send an email that says I no longer wish to speak. If
they're doing it through the canned functionality of the website, once that form is delivered, it's
delivered to us.

[43:30–44:00]
Similar to that. No, it would be very similar to a Google form. And if you decided not to speak, you
would just send it, could you just send an email, or do you need to re we can come up with a
process? Okay. Yeah. Anything else? Also, sorry. You'll be able to sign up when the agenda goes out.
Is that right? Or is there so really I mean it for all practical purposes for those that want to be
critical of this policy, like in all practical purposes, you have to now",0
20,0:44:00,0:46:00,"[44:00–44:30]
arrive here between five and six PM, which is either right off work or you left work early and you
fought traffic to get here on time. And now we're gonna post the agenda on Friday, hopefully at
noon. But even if it was at five, you now have essentially three days to sign up at any point in
time. Is that right? I would think that we would have a form available, always available, and you
would fill out what meeting you're gonna speak to. So we've made it infinitely easier actually to
sign up than it is to get here at five o'clock or six o'clock.

[44:30–45:00]
Correct. I don't see us putting a form out and then pulling it down. It would always be available. I
think the entire board is committed to making this process easier for the public to come and speak.
We want, like Lisa said, we want and we welcome feedback. It's very important to us. And the whole
reason for doing this is to have better meetings and to meet everybody's needs better. Most of that
being the community. We want everyone to come and speak.

[45:00–45:30]
And this is already mentioned, but the the success in this is gonna be communicating to the public
uh these new rules and making sure that we're we're letting them know that there's a new process,
there's a new schedule, there's a new timeline that will that will go very that'll be very helpful
until everybody gets used to it. And also I would like to say that you know there are have been
various issues that have come up where someone will send us an email and set and they may say, Hey,
my daughter has a volleyball game on the night of your meeting.

[45:30–46:00]
Meeting, so I'm not able to attend, but here are my thoughts. And we have many, many, many community
members that don't necessarily come to the meeting and stand at the podium, but they send us an
email of of what they were would say if they were able to be here. And frankly, some people don't
want to come speak in public, so they email the board. And that that's certainly been a mode of
communication that has occurred for a long time now. So there's there's also that option. Anyone
else?",0
21,0:46:00,0:48:00,"[46:00–46:30]
All those in favor of the motion as set out by John Perez and seconded by Shannon Mayhan say aye.
Aye. Those opposed say no. The motion is approved by a vote of seven to zero that we approve BED
local policy, board meetings, and public participation. The next item on the agenda is a request for
approval of recapture resolution. Do we have a motion? So moved.

[47:00–47:30]
Second. It has been moved by John Perez and seconded by Chris Ernest. Is there any discussion? I
guess what I'll throw out there, uh, President Alpi, is I know sometimes folks might feel, you know,
what do resolutions really do? Sometimes I feel that way, to be honest. Um, but there are some
things I feel passionately about, and I think uh folks on this board feel uh passionately about this
as well. Sometimes you have to signal to the world kind of the fight that's coming, and this is just
another signal to the world that hey, I think that's the same thing.

[47:30–48:00]
world that hey we know what's coming come the 89th session we know we're gonna have to go and fight
for our money again um and what I'd love to see happen is some kind of response from our elected
officials because kind of staying on the sidelines didn't seem to work well last time. Uh so I would
just challenge them to kind of take a look at the resolution, look what we're looking for and get in
the game I I would just like to ask if our board president would be willing to read the the two be
it resolved. I think they're very very good states.",0
22,0:48:00,0:50:00,"[48:00–48:30]
Very, very good statements that need to be voiced publicly. Absolutely. As soon as I find them.
Thank you. The two last two. Oh, the last two. Okay. So the last two paragraphs of the resolution
recur concerning recapture, therefore, be it resolved that the Spring Branch ISD Board of Trustees
calls on the Texas Legislature and Commissioner of Education to ensure that any increased amount in
recapture funds.

[48:30–49:00]
paid by school districts in excess of the amount specifically appropriated for that amount to be
used, be used to increase the basic allotment and therefore funding for all Texas public schools
rather than generate a savings within the state treasury. Be it further resolved that the Spring
Branch ISD appeals to the legislature of the state of Texas to compel the Texas Comptroller of
Public Accounts and the Texas Education Agency to delineate specifically how much of the funds
collected in recapture funding are directly spent.

[49:00–49:30]
in meeting the goal of wealth equalization. Any further discussion? All those in favor say aye. Aye.
Those opposed say no. The motion is approved by a vote of 7 to 0 that we approve recapture
resolution. The next item on the agenda is consent agenda action items. All items listed under this
agenda item are considered to be routine by the Board of Trustees and will be enacted.

[49:30–50:00]
with one motion. There will be no separate discussion of items unless a board member so request, in
which event the items will be removed from the consent agenda and considered as an item for a
separate vote. I have one of those requests specifically for item C10, contract for interlocal
agreement with Texas AM University for Athletics.",0
23,0:50:00,0:52:00,"[50:00–50:30]
Does anyone else have any items they'd like to pull out? Item twelve. The professional services
contract for public policy services and support. I think you mean eleven. Eleven. What did I say?
Okay. So we have C ten and C eleven. Any other ones?

[51:00–51:30]
Okay, is there a motion for approval of the consent agenda action items minus C ten and C11? So
moved. Second. It has been moved by Chris Ernest and seconded by John Perez. All those in favor say
aye. Aye. All those opposed say no. The motion is approved by a vote of seven to zero that we
approve consent agenda action items. So the first one will just go in order.

[51:30–52:00]
So an order is C10 contract for interlocal agreement with Texas AM University for Athletics.
Alright, so this one is for a five-year contract, I guess a continued five-year contract for Pepsi
products at our at Tully Stadium. I know the groan is exactly why I pulled it out. This is for Pepsi
products to be sold at Tully Stadium, and I believe all of our concession stands.",0
24,0:52:00,0:54:00,"[52:00–52:30]
So the reason that I pulled it out is because Pepsi stinks. And I asked in our agenda planning for
administration to look at how we could at least see what what the competitive bid for Coca Cola
products might be. I think that would generate increased revenue and sales at concession stands
because I

[52:30–53:00]
Um because I believe more people prefer Coca-Cola products. So that's why I brought it out. I don't
know what the other board thinks about it, but I would certainly um like more information. So I
would move that we table the vote for approval of this contract until we could get additional
information on an alternative contract. Okay. Is that an official motion? It is an official motion.
I second. Wholeheartedly. Yes. Is there any third, fourth, and fifth? Yes.

[53:00–53:30]
Just just a question on that. Does that affect the concessions for this football season that's about
to start? Or for the other any any other sports? You gotta stand strong, Slutter. I mean you gotta
stand strong. This is effective September first, immediately. So yes, we would have to figure out
how to make sure concession stands were taken care of at least until the next meeting.

[53:30–54:00]
Christine, do you want to speak to have we tried in the past to work with Coca-Cola? What's what's
the story? We have a long history with this Pepsi contract. I mean it's probably been at least well
over ten years. Um at least. And they're probably just maintaining the interlocal agreement that was
in place, is my guess. But I'll find out what the um",0
25,0:54:00,0:56:00,"[54:00–54:30]
I mean part of this is using you know when we use interlocal agreements it does alleviate um
pressures on the procurement to not have to do a full fledged bid because that takes five to six
months. Um but I can find out what the other options were. I would like other options. Okay. I don't
know how y'all feel, but I actually do think it really will generate more revenue. Yeah, it'll make
a happier place.

[54:30–55:00]
Place. Any further discussion? All those in favor of tabling this consent agenda item until we can
do further work on an alternative bid, say aye. Aye. Anyone opposed, say no. So by a vote of seven
to zero, we are tabling uh consent agenda item C ten. Courtney, you wanted to pull out.

[55:30–56:00]
C11. It's actually yes, C11 here, number 12 here. I just wanted to find out information about do we
always use this group to help us? Well and just I just wanted to know about this group that we get
such valuable information. Drive. Yeah. So Strive use so we've always used, and Christine you can
pipe in if I miss something, Hillco and Associates, um John, you and your legislative",0
