chunk_id,window_start,window_end,text,binary_hit,confidence
10,0:20:00,0:22:00,"[20:00–20:30]
And frankly, unacceptable. Fine arts are not optional. They keep students motivated, engaged, and
connected for many of us. These programs are the reason we stay in school at all. Yet across the
district, some schools get almost nothing while others thrive. This is not a question of interest,
this is a question of support. When academic programs struggle, the solution is investment, not
elimination. Fine arts deserve the same standard. Cutting programs instead of fixing problems tells
students loud and clear that their passion and their growth don't matter. HISD must stop treating
us, stop, must stop treating fine arts as unexpandable. Our students deserve our students.

[20:30–21:00]
deserve equity, access to arts education across every campus without compromise. It's time to fund
our program properly and value the students who rely on them. Thank you. Um, good evening. I'm here
because the district is cutting programs students rely on to succeed. These weren't extras, they
were essential. Programs like web development, graphic design, culinary arts, and entrepreneurship
gave students real skills, college credit, and the motivation to

[21:30–22:00]
In the motivation to come to school. Now instead of strengthening these pathways, they're being
eliminated. Students at Heights, Northside, and Cashmere are forced to travel across town, even
though their campuses already have fully equipped facilities. This doesn't expand access, it takes
opportunities away. When these programs disappear, success becomes harder, not because students are
failing, but because the tools that help us succeed are gone. Our schools should open doors, not
close them. I urge the district leaders to restore these opportunities. Thank you. Thank you.""
11,00:22:00,00:24:00,""",0,5
11,0:22:00,0:24:00,"[22:00–22:30]
could the first ten parent speakers please move to the front row? We'll begin with number one,
Latrice Ferguson. Hi. My name's Latrice Ferguson, and I'm speaking on item A.

[22:30–23:00]
I'm excited about the opportunities the BJCC will provide for the students of the district. What I
am not happy about is the implementation of a program that can negatively impact schools and
students attending their homeschool. The lack of community engagement in the decision to require
busing of students from their home campus, where these programs are successfully thriving, is not
acceptable, especially with the challenges we face currently with the district busing. Historically,
community input has been a staple in large scale changes, and that has not happened with this
proposal. To implement a plan and remove courses from home campuses without researching the impact
on current students.

[23:00–23:30]
is in the very least irresponsible. To promise autonomy to a school that is thriving and then remove
staples that contribute to its strength is in direct violation of the autonomy guidelines that were
presented to us by the superintendent himself. This plan was rushed. The limitations seem to be
vast, and by not involving the community in the process, you're in direct violation of your own
governance rules. Please table this vote. Do your due diligence and community input. That is not
just focused on what you've got to do. Thank you, but the impact on student outcomes, enrollment,
and budget on all counties. Thank you.

[23:30–24:00]
I'm Erin Hasbrook, a parent. I've been an HIST parent for 17 years. I've seen a thing or two.
Currently I have two students at Heights and four that are alumni. They range from graduating in the
top five percent of their class to being in a self-contained special education class. They have
enjoyed engineering, business, transportation, and graphic design at our zoned school.""
12,00:24:00,00:26:00,""",0,5
12,0:24:00,0:26:00,"[24:00–24:30]
School and have all had a well rounded high school experience. Isn't that exactly what a good public
education looks like? Why would you dismantle a successful school? My family has seen firsthand what
happens when HISD sunsets a program. Resources become limited and teachers leave. My daughter is in
the amazing dual credit graphic design program. What reason do her highly skilled teachers have to
stay at heights when they know their time is limited? When they leave, how will you maintain her
dual credit program? No teacher in their right mind would sign on for a temporary position. This
certainly isn't a student first decision.

[24:30–25:00]
You must hold Mr. Miles accountable to the constraints you agreed to. When he involved you and I
will be left with any screen. Thank you. So we walked to school the other day. She told me about a
time that our next door neighbor gave her a fist bump at school and how cool that was. That would
have had to happen back in August or September because.

[25:30–26:00]
after 50% of the third grade team got intervoluntarily sent away despite excellent data, our
neighbors pulled their son from Durham to seek greater stability and thriving elsewhere. I know
that's what you like to call an anecdote, but it gives narrative to some trends that, as
superintendent of HISD, should trouble you greatly. Thank you.""
13,00:26:00,00:28:00,""",0,5
13,0:26:00,0:28:00,"[26:00–26:30]
Good evening. My name is Cassandra Bulger. I am a very proud parent of a Durham Elementary School
third grader. When we were last here, we had lost nine teachers. Now it's ten. The number itself is
bad enough, but the impact of these losses is concentrated in three grade levels. Our third grade
has lost three teachers in a grade level of four teachers. Our fourth grade has lost two teachers in
a grade level of four teachers. Our first grade has lost three teachers in a team of three teachers.
At Durham, most students have two.

[26:30–27:00]
primary teachers rather than one. So for two out of our three most critical tested grade levels, 50
to 100% of students, my daughter being 100%, because she has lost both of her teachers this year,
and they've been replaced by unaccredited teachers, they lost at least one of their primary
teachers. As a superintendent of HISD, this should trouble you. Thank you.

[27:00–27:30]
My name is Nealie Stewart. From our own tracking, at least forty-five students have left because of
the fallout related to the takeover of Durham. From the initial enrollment of around four five
hundred. It's no longer just from the shot at the start. Additional students left within this last
week. Many more families are considering or have already have options other than Durham for the next
school year. I know that you like to brush this off that the numbers are going down because of
deportations, but I promise you that's not what's happening here. Some of the students went to other
HISD schools, but the real benefit.

[27:30–28:00]
is to our local private schools who now benefit from these students' talents and energies. As
superintendent of HISD, this should trouble you. Thank you. Good evening, Abby Stargell, Durham
parent. A constant turn of faces at the front of the classroom and emptied desks that once held
friends are the reality for most students at Durham. That you tolerate this and promote a method
that makes these kinds""
14,00:28:00,00:30:00,""",0,3
14,0:28:00,0:30:00,"[28:00–28:30]
of outcomes almost inevitable shows that you fail on a fundamental level to grasp the connection
between the emotional safety of a child and their ability to learn. Learning doesn't only occur
based on curriculum spat out by AI, adhering strictly to timers, and converting libraries to packet
factories. Humans have other needs than that. You often talk about teachers as interchangeable cogs
like factory robots in your education machine. But from the emotional perspective of a child,

[28:30–29:00]
that isn't true. As superintendent of HISD, what's happening at Durham should trouble you. Thank
you. I'm Sarah Mallor, a former HISD parent. In 1943, Dr. Abraham Maslow published a paper in
Psychology Review entitled The Theory of Human Motivation. In that paper, he laid out his now famous
hierarchies of needs. It had five rums.

[29:00–29:30]
Five rungs to get to the top, self self actualization where problem solving and acceptance of facts,
aka learning, occurs. You need the bottom four rungs to be secure. You cannot skip to learning and
achievement that you want without caring for the whole child and the environment where you want that
learning and achievement to occur. At Durham, this feels so far left behind. And as superintendent
of HISD, this should concern you. Thank you.""
15,00:30:00,00:32:00,""",0,5
15,0:30:00,0:32:00,"[30:00–30:30]
Michelle Wikowski, former Durham parent. To achieve self-actualization, you first need your
physiological needs met. Food, shelter, and for children, effective caretakers. Two years ago, when
Durham performed at its best, Durham, like a lot of schools in HISD, had a wraparound coordinator on
campus. Our school is split between a fairly affluent area and an area of greater economic need. So
we have a fair number of students who struggle to get

[30:30–31:00]
all the basics? We have the money to pay you a base salary of close to $500,000 and offer a huge pay
incentives for NES teachers. But to have a person on campus whose job it is to find housing for an
unhoused third grader, apparently we don't have money for that. And as superintendent of HISD, this
should trouble you. Thank you. Dana Ladner, former Durham parent. Continuing our

[31:00–31:30]
journey through Maslow's hierarchy of needs to achieve self actualization, you need safety. To the
district's credit, after a person hopped our fence, we got better fences. But safety from physical
threats is not the only thing that makes a child feel safe. With teacher losses, it's clear that the
adults in the building don't feel emotionally safe in their jobs. Our teachers are professionals who
no doubt try to shield the children from what they are feeling, and they are not feeling well. Let
me tell you. However, children are perceptive, they pick up on the screen and they

[31:30–32:00]
know that there is something unsafe and toxic about every single district visit to a campus. They
feel it and they know it, and it transcends the principal to the vice principal, all the way down to
every single teacher. And as superintendent of HISD, this should trouble you, and it's astounding it
doesn't. Absolutely amazing in the worst possible way. Thank you. The CTE plan could be.""
16,00:32:00,00:34:00,""",0,5
16,0:32:00,0:34:00,"[32:00–32:30]
an innovative idea, but once again, HISD has turned potential into chaos by failing to involve our
community. Business leaders are consultants, not community. It is made up of students, parents, and
teachers whose voices must come first. Instead, we see the same pattern closed door decisions,
rushed timelines with no infrastructure, and poor communication. How can we expand transportation
when we can't fund basics like air conditioning? We're told students will miss.

[32:30–33:00]
part of lunch in transit. Which part? Clubs, tutoring, social connection, band, athletics? These
matter. This rush plan risks a decline in enrollment and funding that will harm our successful
school. I urge this board to slow down, extend the timeline, and commit to a transparent, well
resourced plan that truly serves our students. Thank you.

[33:00–33:30]
Ms. Yarborough? Okay. Item 13 of the agenda seeks to delay certification requirements for teachers
of core subjects and also claims that HISD will have no uncertified teachers and core subjects in
three years. Wow. How do you plan to do that? It says through support, but so far you have not
supported those teachers. My kids' music teacher at Wharton, my student science teacher at Navarro,
and so many others in that category were non-renewed in the spring.""
17,00:34:00,00:36:00,""",0,5
17,0:34:00,0:36:00,"[34:00–34:30]
for not getting certified within two years of beginning, only to be replaced that fall by a
different uncertified teacher in the same situation? How does this help the kids? You have this
never-ending cycle because you have a huge brain drain on your certified teachers, and the support
you offer to the new uncertified ones is micromanagement coupled with derision. And by the way, I
see that pool services is on the expenditures list. Miles says that zip code should not determine
students' outcomes. So why does Linear's pool get services?

[34:30–35:00]
Could all remaining parents come to the front? We also have two new students who've arrived. Luca
Candida, followed by Diego Lopez. You want to have students first? Luca?

[35:00–35:30]
Me han enseñado que es importante no desperdizar nada. Eliminar los programas CTI existentes
significa que las instalaciones existentes cuya construcción costó mucho dinero quedarán
inutilizadas.

[35:30–36:00]
inutilizadas. Perdemos a los profesores talentosos que imparten estos programas. La matícula en esas
escuelas de miniatura. Y los niños perderán mucho tiempo viajando en autobús. I think that it's very
important not to waste anything in just eliminating the uh CTE programs that exist right now.""
18,00:36:00,00:38:00,""",0,5
18,0:36:00,0:38:00,"[36:00–36:30]
That the um existing installations which uh the construction cost a lot of money, it will be empty.
Uh we will lose our talent uh teachers that they uh teach these programs, and uh the um enrollment
and the enrollment uh on these uh schools will go down. Uh and the kids uh will spend too much time
and waste too much time traveling in the buses.

[36:30–37:00]
Centralizar los servicios significa que menos niños se beneficiarán de ellos. Igual que ocurre con
Centro Sunrise, a los que no pueden acceder las personas que más necesitan sus servicios. Por favor,
detengan al señor Miles y sus acciones derrochadoras. Centralizing the services means that less

[37:00–37:30]
Same occurs in the centers like Sunrise. Um people that uh or kids that they can uh um access uh
these services will need that services and they will be they won't be able to access them. Please
stop Mr. Miles and his wasteful actions.

[37:30–38:00]
Do we have another student? Okay. Parents, number 12, Ellen Walter. Every time I mention the
libraries, or to be more specific, the lack of open and available libraries in HSD, I'm told that
schools do have working libraries and that the kids are able to use them. Despite evidence of many
libraries being turned into team sitters with little access to the books that used to be housed
housed.""
19,00:38:00,00:40:00,""",0,5
19,0:38:00,0:40:00,"[38:30–39:00]
To be housed there. I've heard and seen about the pictures of libraries that have been changed.
Books were thrown in the dumpsters, some were handed out to anyone who could help save them. Even if
schools were fully stacked, again, most of them aren't. It means very little if there isn't a
librarian to keep track of the books, recommend new ones for young readers to try, and purchase
replacements as needed. Only four books out of the pages of those being submitted to review tonight
are from schools that are Title I.

[39:00–39:30]
One. It doesn't take much to notice that these schools are unable to buy new books for their
libraries, yet schools in well off areas are able to purchase a librarian. Thank you. Hi. I'm a mom
of a current Heights High School student who is flourishing. I'm a mom of a current eighth grader
who went on a tour at Heights High School today, and everything at that school right now is
incredible and what she wants.

[39:30–40:00]
What you are doing will destroy it. I'm a preschool teacher, I'm an advocate for public schools, and
I am a champion for all kids. The buses are an issue. No one has been able to answer our questions
of who is going to be on these buses, who is going to monitor them. How is it going to be possible
that they're going to make it on time in Houston traffic? And the biggest thing that was discussed
tonight is that you said at Heights High School that they would miss 15 to 20 minutes of lunch.
Well, that is a social hour. And what happens, sorry, 15 20 minutes is a big deal when kids are
doing tutoring, when kids are meeting.""
20,00:40:00,00:42:00,""",0,5
20,0:40:00,0:42:00,"[40:00–40:30]
with clubs, when kids are playing, when kids are actually having conversations with other students
without their phones being present. What is happening is that they are working on their mental and
emotional well being. That is what is important. You are taking that away. It is a shame. Social
connection boosts academics, attendance, and grades, improves mental health and less anxiety and
depression, higher self esteem. Thank you, your time's up. Thank you.

[40:30–41:00]
Kim Hoyle, parent at Heights. Providing more opportunities for students through BJCC is a great
idea. But it should not require reducing existing pathways at our local schools, especially without
properly engaging us. At one of the recent info sessions, a district employee asked me what we
expect community engagement to look like.

[41:00–41:30]
which made me wonder. Maybe you guys just don't know what that should look like. Engagement starts
before decisions are made. And forming communities early and bringing together a representative
group of parents and teachers to meet periodically to discuss options, gather input, and shape a
plan that fits their school, working together towards successful implementation. I've seen this work
successfully at our elementary school pre takeover, and that's how Heights made the changes to their
career pathways several years ago.

[41:30–42:00]
This is what this administration keeps trying to skip. Why you face so much resistance and why you
hear frustration in these one minute intervals. I urge you to deliver implementation and engage with
the communities meaningfully. Let's develop solutions together Eduardo Brito, Waltrip parent. I
don't think students should be bust to Barbara Jordan for two reasons. Safety and effective""
21,00:42:00,00:44:00,""",0,5
21,0:42:00,0:44:00,"[42:30–43:00]
Safety and effectiveness of transportation. It's taken me since the beginning of the school year to
finally resolve my child's two hour bus ride, gone from 6 a.m. to 6 30 p.m. I don't have faith in
your support of the transportation team. As far as the Whitmeyer Conference Room is concerned, while
I'm not a fan of it and think it's a political fallacio, I will do what you never do and admit when
I'm wrong. It was done correctly and funded by the alumni, and the photos circulating social were
before it was covered, and it's able to come down quick if the vo board votes no. The heat it's
getting isn't fair, and that's what happened when people.

[43:00–43:30]
don't have faith in you. Thank you. Hello, my name is Macy Langland. I'm a first time speaker and
I'm from Bel Air High School. Um, the new building for Bel Air High School was built with a generous
budget of $141.5 million. It should be a pleasant campus for students to feel comfortable in.
However, I must unfortunately report that it is not. Whenever a student must go to the bathroom,
they

[43:30–44:00]
face a myriad of challenges. Half of our lavatory options are already eliminated because they simply
do not function. Furthermore, a quarter of the stalls don't have locks. You must have a friend with
you to hold the door shut, and that's if you have a friend with you. If not, you must stretch your
arms as far as possible while relieving yourself, worried the entire time of the door accidentally
opening. We can spend as much money on new campuses as we want, but they will never be sustainable
investments if we do not also keep um maintaining them. I implore the board to keep schools properly
functioning so students may feel comfortable.""
22,00:44:00,00:46:00,""",0,5
22,0:44:00,0:46:00,"[44:00–44:30]
Thank you. Thank you. Hello, I'm Malika and I'm an HISD high school student. Today we've heard a
plethora of critiques about HISD's lack of financial transparency, policies which hurt our students
and our communities. But I'm here today to talk to you about the day to day impact of those harmful
policies. These choices which you have made with your power as trustee as board members have

[44:30–45:00]
Have significantly hurt our students in a myriad of ways. Most notably, in the wake of the
government shutdown, thousands of HISD students lost the lifeline which kept them fed. SNAP
benefits. This was a moment when HISD had a responsibility to do what our federal government failed
to do feed our students. But with a lack of funding and resources to our wraparound services, and
only resources such as Sunset Centers, which are inaccessible and required long drives for students
and families to get to, students were left to starve, and schools were left to rely on donations and
food.

[45:00–45:30]
drives to get them fed. We should be ashamed of ourselves as you. Thank you. Speaker number 16,
Sarah Rivlin. All remaining adult HIS parent speakers, please move to the front room. Hi, my name is
Sarah Rivlin, and I'm a former Northside High School teacher. I went to the recent North

[45:30–46:00]
Recent Northside community meeting, and I want to thank board member Janet Garza-Lidner and Lauren
Gore for being there. Appreciated. We were concerned that our beloved culinary program was going to
be sent partially to Barbara Jordan. When we got there, they told us no, that wasn't going to
happen, but that our hotel management would be sent, would be dissolved.""
23,00:46:00,00:48:00,""",0,5
23,0:46:00,0:48:00,"[46:00–46:30]
You know, there's actually some really good jobs for hotel management. So now in the agenda it says
hotel management is still gonna be there. So I'm concerned there may actually be a really good plan
in place, but we haven't seen it as a community, and it's really hard to trust when the plan keeps
changing.

[47:00–47:30]
On CTE changes, thank you. I want to push back on the idea that only classes tied to what you define
as high wage careers prepare students for high wage futures. When programs like graphic design and
digital communications are cut, what students hear is that these skills are less valuable. In a
world shaped by AI, the most valuable abilities will be the ones machines can't replicate
creativity, interpretation, original thinking. My husband has a master's degree in poetry. I have
one in fiction. I can't claim to have a high wage job.

[47:30–48:00]
Job, but he does. He will tell you that the years he spent learning to think deeply, work with
language language, and wrestle with complexity are skills he uses daily in work that machines can't
do. The point is not that the arts guarantee a paycheck. It's that they train minds that can adapt
and innovate. If we define career readiness too narrowly, we risk cutting the very pathways that
prepare students for the future they'll inherit. Thank you.""
24,00:48:00,00:50:00,""",0,5
